,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
2,Lg Rank,,9,23,24,13.0,15,19,13.0,24,20,24,2,3,22,1991,20,10,9,15,15,7.0,18,18,15.0
3,Year/Year,,-0.3%,1.4%,-1.7%,0.015,1.7%,-1.1%,0.021,-10.4%,-2.1%,-4.8%,6.4%,0.4%,-0.8%,1991,-0.3%,-12.1%,3.1%,-53.8%,-43.7%,-0.073,8.1%,4.1%,0.018
4,Opponent,82.0,19830,3459,7117,0.486,1464,1916,0.764,1097,2398,3495,2150,1895,8545,1991,710,394,1226,163,505,0.323,3296,6612,0.498
5,Opponent/G,,241.8,42.2,86.8,0.486,17.9,23.4,0.764,13.4,29.2,42.6,26.2,23.1,104.2,1991,8.7,4.8,15.0,2.0,6.2,0.323,40.2,80.6,0.498
6,Lg Rank,,9,21,11,21.0,3,4,12.0,7,15,13,23,13,11,1991,15,11,21,5,6,17.0,22,16,19.0
7,Year/Year,,-0.3%,1.2%,-0.3%,0.007,1.4%,0.9%,0.003,-3.3%,-2.2%,-2.5%,0.6%,0.1%,1.3%,1991,4.4%,4.0%,-5.3%,4.5%,1.0%,0.011,1.0%,-0.3%,0.007
0,Team,82.0,19805,3427,7025,0.488,1819,2259,0.805,1041,2450,3491,2260,1556,8926,1992,616,621,1073,253,708,0.357,3174,6317,0.502
1,Team/G,,241.5,41.8,85.7,0.488,22.2,27.5,0.805,12.7,29.9,42.6,27.6,19.0,108.9,1992,7.5,7.6,13.1,3.1,8.6,0.357,38.7,77.0,0.502
2,Lg Rank,,16,10,21,7.0,7,11,2.0,27,9,21,4,2,7,1992,25,1,1,8,8,3.0,14,21,5.0
3,Year/Year,,-0.1%,5.2%,2.5%,0.013,9.2%,3.8%,0.04,3.0%,5.2%,4.5%,0.9%,-6.9%,7.0%,1992,-4.2%,38.0%,-16.2%,58.1%,47.8%,0.023,2.4%,-1.0%,0.017
4,Opponent,82.0,19805,3496,7435,0.47,1294,1683,0.769,1236,2376,3612,2156,1874,8479,1992,649,417,1150,193,581,0.332,3303,6854,0.482
5,Opponent/G,,241.5,42.6,90.7,0.47,15.8,20.5,0.769,15.1,29.0,44.0,26.3,22.9,103.4,1992,7.9,5.1,14.0,2.4,7.1,0.332,40.3,83.6,0.482
6,Lg Rank,,16,22,24,13.0,1,1,22.0,22,14,17,22,9,10,1992,6,9,24,9,5,13.0,23,25,12.0
7,Year/Year,,-0.1%,1.1%,4.5%,-0.016,-11.6%,-12.2%,0.005,12.7%,-0.9%,3.3%,0.3%,-1.1%,-0.8%,1992,-8.6%,5.8%,-6.2%,18.4%,15.0%,0.009,0.2%,3.7%,-0.017
0,Team,82.0,19830,3425,6887,0.497,1699,2119,0.802,929,2496,3425,2349,1580,8832,1993,615,536,1120,283,742,0.381,3142,6145,0.511
1,Team/G,,241.8,41.8,84.0,0.497,20.7,25.8,0.802,11.3,30.4,41.8,28.6,19.3,107.7,1993,7.5,6.5,13.7,3.5,9.0,0.381,38.3,74.9,0.511
2,Lg Rank,,9,8,21,1.0,18,21,1.0,26,10,22,1,1,8,1993,22,4,2,10,14,1.0,9,19,2.0
3,Year/Year,,0.1%,-0.1%,-2.0%,0.009,-6.6%,-6.2%,-0.003,-10.8%,1.9%,-1.9%,3.9%,1.5%,-1.1%,1993,-0.2%,-13.7%,4.4%,11.9%,4.8%,0.024,-1.0%,-2.7%,0.009
4,Opponent,82.0,19830,3370,7229,0.466,1334,1742,0.766,1115,2379,3494,2109,1828,8303,1993,610,365,1203,229,695,0.329,3141,6534,0.481
5,Opponent/G,,241.8,41.1,88.2,0.466,16.3,21.2,0.766,13.6,29.0,42.6,25.7,22.3,101.3,1993,7.4,4.5,14.7,2.8,8.5,0.329,38.3,79.7,0.481
6,Lg Rank,,9,18,23,8.0,1,1,23.0,12,13,14,22,19,4,1993,3,5,23,7,8,8.0,18,23,8.0
7,Year/Year,,0.1%,-3.6%,-2.8%,-0.004,3.1%,3.5%,-0.003,-9.8%,0.1%,-3.3%,-2.2%,-2.5%,-2.1%,1993,-6.0%,-12.5%,4.6%,18.7%,19.6%,-0.003,-4.9%,-4.7%,-0.001
0,Team,82.0,19855,3133,6731,0.465,1736,2254,0.77,1090,2353,3443,2049,1701,8296,1994,705,426,1136,294,813,0.362,2839,5918,0.48
1,Team/G,,242.1,38.2,82.1,0.465,21.2,27.5,0.77,13.3,28.7,42.0,25.0,20.7,101.2,1994,8.6,5.2,13.9,3.6,9.9,0.362,34.6,72.2,0.48
2,Lg Rank,,2,22,23,14.0,9,12,3.0,19,19,19,14,7,12,1994,16,14,1,10,13,3.0,20,21,17.0
3,Year/Year,,0.1%,-8.5%,-2.3%,-0.032,2.2%,6.4%,-0.032,17.3%,-5.7%,0.5%,-12.8%,7.7%,-6.1%,1994,14.6%,-20.5%,1.4%,3.9%,9.6%,-0.02,-9.6%,-3.7%,-0.032
4,Opponent,82.0,19855,3131,6741,0.464,1446,1967,0.735,1059,2335,3394,2006,1797,7966,1994,628,461,1293,258,729,0.354,2873,6012,0.478
5,Opponent/G,,242.1,38.2,82.2,0.464,17.6,24.0,0.735,12.9,28.5,41.4,24.5,21.9,97.1,1994,7.7,5.6,15.8,3.1,8.9,0.354,35.0,73.3,0.478
6,Lg Rank,,2,9,9,13.0,7,5,12.0,4,12,8,13,15,7,1994,2,20,15,11,6,23.0,9,10,12.0
7,Year/Year,,0.1%,-7.1%,-6.8%,-0.002,8.4%,12.9%,-0.031,-5.0%,-1.8%,-2.9%,-4.9%,-1.7%,-4.1%,1994,3.0%,26.3%,7.5%,12.7%,4.9%,0.024,-8.5%,-8.0%,-0.003
0,Team,82.0,19930,2756,6255,0.441,1507,1982,0.76,1045,2237,3282,1672,1694,7417,1995,630,349,1176,398,1033,0.385,2358,5222,0.452
1,Team/G,,243.0,33.6,76.3,0.441,18.4,24.2,0.76,12.7,27.3,40.0,20.4,20.7,90.5,1995,7.7,4.3,14.3,4.9,12.6,0.385,28.8,63.7,0.452
2,Lg Rank,,2,27,25,25.0,22,25,4.0,17,21,21,26,2,27,1995,21,24,2,19,22,2.0,27,22,27.0
3,Year/Year,,0.4%,-12.0%,-7.1%,-0.025,-13.2%,-12.1%,-0.01,-4.1%,-4.9%,-4.7%,-18.4%,-0.4%,-10.6%,1995,-10.6%,-18.1%,3.5%,35.4%,27.1%,0.024,-16.9%,-11.8%,-0.028
4,Opponent,82.0,19930,2803,6083,0.461,1364,1801,0.757,851,2246,3097,1812,1770,7366,1995,556,433,1213,396,1108,0.357,2407,4975,0.484
5,Opponent/G,,243.0,34.2,74.2,0.461,16.6,22.0,0.757,10.4,27.4,37.8,22.1,21.6,89.8,1995,6.8,5.3,14.8,4.8,13.5,0.357,29.4,60.7,0.484
6,Lg Rank,,2,2,1,13.0,1,1,25.0,1,6,2,8,26,1,1995,2,16,24,4,3,12.0,3,2,12.0
7,Year/Year,,0.4%,-10.5%,-9.8%,-0.004,-5.7%,-8.4%,0.022,-19.6%,-3.8%,-8.8%,-9.7%,-1.5%,-7.5%,1995,-11.5%,-6.1%,-6.2%,53.5%,52.0%,0.003,-16.2%,-17.2%,0.006
0,Team,82.0,19830,2761,5998,0.46,1355,1775,0.763,867,2055,2922,1818,1685,7473,1996,674,340,1073,596,1582,0.377,2165,4416,0.49
1,Team/G,,241.8,33.7,73.1,0.46,16.5,21.6,0.763,10.6,25.1,35.6,22.2,20.5,91.1,1996,8.2,4.1,13.1,7.3,19.3,0.377,26.4,53.9,0.49
2,Lg Rank,,10,29,29,16.0,29,29,6.0,28,29,29,18,1,28,1996,9,23,1,4,6,10.0,29,29,16.0
3,Year/Year,,-0.5%,0.2%,-4.1%,0.02,-10.1%,-10.4%,0.003,-17.0%,-8.1%,-11.0%,8.7%,-0.5%,0.8%,1996,7.0%,-2.6%,-8.8%,49.7%,53.1%,-0.009,-8.2%,-15.4%,0.039
4,Opponent,82.0,19830,2674,5787,0.462,1400,1844,0.759,874,2167,3041,1818,1667,7261,1996,504,336,1282,513,1322,0.388,2161,4465,0.484
5,Opponent/G,,241.8,32.6,70.6,0.462,17.1,22.5,0.759,10.7,26.4,37.1,22.2,20.3,88.5,1996,6.1,4.1,15.6,6.3,16.1,0.388,26.4,54.5,0.484
6,Lg Rank,,10,1,1,16.0,3,1,27.0,1,4,1,12,29,1,1996,1,4,18,20,14,26.0,1,1,16.0
7,Year/Year,,-0.5%,-4.6%,-4.9%,0.001,2.6%,2.4%,0.002,2.7%,-3.5%,-1.8%,0.3%,-5.8%,-1.4%,1996,-9.4%,-22.4%,5.7%,29.5%,19.3%,0.031,-10.2%,-10.3%,0.0
0,Team,82.0,19855,2704,5972,0.453,1282,1773,0.723,909,2159,3068,1714,1882,7173,1997,655,315,1188,483,1284,0.376,2221,4688,0.474
1,Team/G,,242.1,33.0,72.8,0.453,15.6,21.6,0.723,11.1,26.3,37.4,20.9,23.0,87.5,1997,8.0,3.8,14.5,5.9,15.7,0.376,27.1,57.2,0.474
2,Lg Rank,,7,29,29,17.0,28,28,19.0,27,27,29,19,19,29,1997,16,27,4,15,21,5.0,27,25,17.0
3,Year/Year,,0.1%,-2.1%,-0.4%,-0.008,-5.4%,-0.1%,-0.04,4.8%,5.1%,5.0%,-5.7%,11.7%,-4.0%,1997,-2.8%,-7.4%,10.7%,-19.0%,-18.8%,-0.001,2.6%,6.2%,-0.016
4,Opponent,82.0,19855,2488,5638,0.441,1587,2138,0.742,845,2186,3031,1647,1748,7022,1997,549,350,1331,459,1230,0.373,2029,4408,0.46
5,Opponent/G,,242.1,30.3,68.8,0.441,19.4,26.1,0.742,10.3,26.7,37.0,20.1,21.3,85.6,1997,6.7,4.3,16.2,5.6,15.0,0.373,24.7,53.8,0.46
6,Lg Rank,,7,1,1,9.0,18,18,20.0,1,2,1,5,22,1,1997,3,7,8,6,3,27.0,1,1,5.0
7,Year/Year,,0.1%,-7.0%,-2.6%,-0.021,13.4%,15.9%,-0.017,-3.3%,0.9%,-0.3%,-9.4%,4.9%,-3.3%,1997,8.9%,4.2%,3.8%,-10.5%,-7.0%,-0.015,-6.1%,-1.3%,-0.024
0,Team,82.0,19830,2817,6207,0.454,1653,2187,0.756,955,2331,3286,1894,1939,7585,1998,814,419,1418,298,801,0.372,2519,5406,0.466
1,Team/G,,241.8,34.4,75.7,0.454,20.2,26.7,0.756,11.6,28.4,40.1,23.1,23.6,92.5,1998,9.9,5.1,17.3,3.6,9.8,0.372,30.7,65.9,0.466
2,Lg Rank,,10,27,27,12.0,10,9,8.0,27,17,24,10,25,24,1998,2,15,29,21,26,4.0,21,19,19.0
3,Year/Year,,-0.1%,4.2%,3.9%,0.001,28.9%,23.4%,0.033,5.1%,8.0%,7.1%,10.5%,3.0%,5.7%,1998,24.3%,33.0%,19.4%,-38.3%,-37.6%,-0.004,13.4%,15.3%,-0.008
4,Opponent,82.0,19830,2689,6214,0.433,1642,2175,0.755,948,2229,3177,1790,1904,7361,1998,707,455,1444,341,992,0.344,2348,5222,0.45
5,Opponent/G,,241.8,32.8,75.8,0.433,20.0,26.5,0.755,11.6,27.2,38.7,21.8,23.2,89.8,1998,8.6,5.5,17.6,4.2,12.1,0.344,28.6,63.7,0.45
6,Lg Rank,,10,2,3,7.0,18,14,28.0,2,4,2,14,5,4,1998,18,22,3,11,10,14.0,2,4,4.0
7,Year/Year,,-0.1%,8.1%,10.2%,-0.009,3.5%,1.7%,0.013,12.2%,2.0%,4.8%,8.7%,8.9%,4.8%,1998,28.8%,30.0%,8.5%,-25.7%,-19.3%,-0.029,15.7%,18.5%,-0.011
0,Team,50.0,12050,1562,3561,0.439,1016,1356,0.749,472,1316,1788,1093,1208,4322,1999,452,203,785,182,534,0.341,1380,3027,0.456
1,Team/G,,241.0,31.2,71.2,0.439,20.3,27.1,0.749,9.4,26.3,35.8,21.9,24.2,86.4,1999,9.0,4.1,15.7,3.6,10.7,0.341,27.6,60.5,0.456
2,Lg Rank,,19,27,29,15.0,6,8,7.0,29,28,29,8,26,26,1999,5,23,17,21,24,15.0,25,26,15.0
3,Year/Year,,-0.3%,-9.1%,-5.9%,-0.015,0.8%,1.7%,-0.007,-18.9%,-7.4%,-10.8%,-5.4%,2.2%,-6.6%,1999,-8.9%,-20.5%,-9.2%,0.2%,9.3%,-0.031,-10.2%,-8.2%,-0.01
4,Opponent,50.0,12050,1597,3664,0.436,978,1316,0.743,591,1405,1996,1056,1198,4408,1999,392,282,821,236,675,0.35,1361,2989,0.455
5,Opponent/G,,241.0,31.9,73.3,0.436,19.6,26.3,0.743,11.8,28.1,39.9,21.1,24.0,88.2,1999,7.8,5.6,16.4,4.7,13.5,0.35,27.2,59.8,0.455
6,Lg Rank,,19,5,2,14.0,18,17,25.0,4,11,5,16,4,9,1999,6,24,6,22,21,21.0,6,3,14.0
7,Year/Year,,-0.3%,-2.6%,-3.3%,0.003,-2.3%,-0.8%,-0.012,2.2%,3.4%,3.0%,-3.2%,3.2%,-1.8%,1999,-9.1%,1.6%,-6.8%,13.5%,11.6%,0.006,-4.9%,-6.1%,0.006
0,Team,82.0,19855,2977,6734,0.442,1653,2205,0.75,1010,2499,3509,1941,2219,7950,2000,715,363,1427,343,919,0.373,2634,5815,0.453
1,Team/G,,242.1,36.3,82.1,0.442,20.2,26.9,0.75,12.3,30.5,42.8,23.7,27.1,97.0,2000,8.7,4.4,17.4,4.2,11.2,0.373,32.1,70.9,0.453
2,Lg Rank,,2,21,17,22.0,4,6,15.0,17,14,17,7,28,18,2000,9,23,27,19,21,7.0,13,6,25.0
3,Year/Year,,0.5%,16.2%,15.3%,0.003,-0.8%,-0.8%,0.0,30.5%,15.8%,19.7%,8.3%,12.0%,12.2%,2000,-3.5%,9.0%,10.8%,14.9%,4.9%,0.032,16.4%,17.1%,-0.003
4,Opponent,82.0,19855,2983,6736,0.443,1851,2385,0.776,1013,2586,3599,1942,2058,8237,2000,659,500,1389,420,1229,0.342,2563,5507,0.465
5,Opponent/G,,242.1,36.4,82.1,0.443,22.6,29.1,0.776,12.4,31.5,43.9,23.7,25.1,100.5,2000,8.0,6.1,16.9,5.1,15.0,0.342,31.3,67.2,0.465
6,Lg Rank,,2,12,15,8.0,28,27,28.0,15,22,22,23,4,22,2000,21,26,7,23,24,10.0,12,11,11.0
7,Year/Year,,0.5%,13.9%,12.1%,0.007,15.4%,10.5%,0.033,4.5%,12.2%,9.9%,12.1%,4.7%,13.9%,2000,2.5%,8.1%,3.2%,8.5%,11.0%,-0.008,14.8%,12.3%,0.01
0,Team,82.0,19830,2890,6532,0.442,1561,2040,0.765,1015,2440,3455,1708,1904,7561,2001,642,436,1350,220,659,0.334,2670,5873,0.455
1,Team/G,,241.8,35.2,79.7,0.442,19.0,24.9,0.765,12.4,29.8,42.1,20.8,23.2,92.2,2001,7.8,5.3,16.5,2.7,8.0,0.334,32.6,71.6,0.455
2,Lg Rank,,13,18,16,14.0,12,14,8.0,11,20,17,19,20,22,2001,15,13,27,29,29,24.0,2,3,20.0
3,Year/Year,,-0.1%,-2.9%,-3.0%,0.0,-5.6%,-7.5%,0.016,0.5%,-2.4%,-1.5%,-12.0%,-14.2%,-4.9%,2001,-10.2%,20.1%,-5.4%,-35.9%,-28.3%,-0.039,1.4%,1.0%,0.002
4,Opponent,82.0,19830,2927,6582,0.445,1633,2125,0.768,990,2400,3390,1880,1810,7909,2001,694,542,1229,422,1155,0.365,2505,5427,0.462
5,Opponent/G,,241.8,35.7,80.3,0.445,19.9,25.9,0.768,12.1,29.3,41.3,22.9,22.1,96.5,2001,8.5,6.6,15.0,5.1,14.1,0.365,30.5,66.2,0.462
6,Lg Rank,,13,13,11,18.0,23,18,29.0,16,4,8,21,14,17,2001,24,29,15,20,18,24.0,12,10,17.0
7,Year/Year,,-0.1%,-1.9%,-2.3%,0.002,-11.8%,-10.9%,-0.008,-2.3%,-7.2%,-5.8%,-3.2%,-12.1%,-4.0%,2001,5.3%,8.4%,-11.5%,0.5%,-6.0%,0.024,-2.3%,-1.5%,-0.004
0,Team,82.0,19855,2948,6582,0.448,1529,1980,0.772,968,2483,3451,1891,1752,7812,2002,572,470,1196,387,1026,0.377,2561,5556,0.461
1,Team/G,,242.1,36.0,80.3,0.448,18.6,24.1,0.772,11.8,30.3,42.1,23.1,21.4,95.3,2002,7.0,5.7,14.6,4.7,12.5,0.377,31.2,67.8,0.461
2,Lg Rank,,6,13,18,11.0,9,11,5.0,17,14,16,7,15,16,2002,23,9,18,19,22,5.0,13,12,17.0
3,Year/Year,,0.1%,2.0%,0.8%,0.005,-2.0%,-2.9%,0.007,-4.6%,1.8%,-0.1%,10.7%,-8.0%,3.3%,2002,-10.9%,7.8%,-11.4%,75.9%,55.7%,0.043,-4.1%,-5.4%,0.006
4,Opponent,82.0,19855,3053,6678,0.457,1506,2014,0.748,928,2382,3310,1989,1638,8085,2002,602,459,1063,473,1200,0.394,2580,5478,0.471
5,Opponent/G,,242.1,37.2,81.4,0.457,18.4,24.6,0.748,11.3,29.0,40.4,24.3,20.0,98.6,2002,7.3,5.6,13.0,5.8,14.6,0.394,31.5,66.8,0.471
6,Lg Rank,,6,21,18,24.0,17,19,11.0,5,8,4,27,26,26,2002,8,22,26,26,16,29.0,19,17,18.0
7,Year/Year,,0.1%,4.3%,1.5%,0.012,-7.8%,-5.2%,-0.021,-6.3%,-0.7%,-2.4%,5.8%,-9.5%,2.2%,2002,-13.3%,-15.3%,-13.5%,12.1%,3.9%,0.029,3.0%,0.9%,0.009
0,Team,82.0,19830,2850,6746,0.422,1502,2012,0.747,1118,2542,3660,1712,1864,7495,2003,636,521,1501,293,896,0.327,2557,5850,0.437
1,Team/G,,241.8,34.8,82.3,0.422,18.3,24.5,0.747,13.6,31.0,44.6,20.9,22.7,91.4,2003,7.8,6.4,18.3,3.6,10.9,0.327,31.2,71.3,0.437
2,Lg Rank,,14,21,8,26.0,14,14,17.0,2,10,2,18,24,25,2003,16,2,28,25,24,25.0,13,3,27.0
3,Year/Year,,-0.1%,-3.3%,2.5%,-0.025,-1.8%,1.6%,-0.026,15.5%,2.4%,6.1%,-9.5%,6.4%,-4.1%,2003,11.2%,10.9%,25.5%,-24.3%,-12.7%,-0.05,-0.2%,5.3%,-0.024
4,Opponent,82.0,19830,3072,6786,0.453,1712,2219,0.772,932,2491,3423,1972,1709,8284,2003,802,494,1162,428,1197,0.358,2644,5589,0.473
5,Opponent/G,,241.8,37.5,82.8,0.453,20.9,27.1,0.772,11.4,30.4,41.7,24.0,20.8,101.0,2003,9.8,6.0,14.2,5.2,14.6,0.358,32.2,68.2,0.473
6,Lg Rank,,14,27,22,24.0,27,27,27.0,7,17,13,28,20,28,2003,29,26,22,13,13,19.0,26,23,21.0
7,Year/Year,,-0.1%,0.6%,1.6%,-0.004,13.7%,10.2%,0.024,0.4%,4.6%,3.4%,-0.9%,4.3%,2.5%,2003,33.2%,7.6%,9.3%,-9.5%,-0.3%,-0.037,2.5%,2.0%,0.002
0,Team,82.0,19855,2922,6753,0.433,1528,2030,0.753,1118,2619,3737,1808,1743,7619,2004,585,537,1216,247,786,0.314,2675,5967,0.448
1,Team/G,,242.1,35.6,82.4,0.433,18.6,24.8,0.753,13.6,31.9,45.6,22.0,21.3,92.9,2004,7.1,6.5,14.8,3.0,9.6,0.314,32.6,72.8,0.448
2,Lg Rank,,7,10,4,21.0,13,12,14.0,3,4,1,8,15,14,2004,23,3,15,29,28,29.0,3,1,23.0
3,Year/Year,,0.1%,2.5%,0.1%,0.01,1.7%,0.9%,0.006,0.0%,3.0%,2.1%,5.6%,-6.5%,1.7%,2004,-8.0%,3.1%,-19.0%,-15.7%,-12.3%,-0.013,4.6%,2.0%,0.011
4,Opponent,82.0,19855,2956,6759,0.437,1491,1990,0.749,971,2475,3446,1783,1656,7834,2004,635,434,1071,431,1162,0.371,2525,5597,0.451
5,Opponent/G,,242.1,36.0,82.4,0.437,18.2,24.3,0.749,11.8,30.2,42.0,21.7,20.2,95.5,2004,7.7,5.3,13.1,5.3,14.2,0.371,30.8,68.3,0.451
6,Lg Rank,,7,19,26,15.0,17,16,15.0,9,14,13,18,24,17,2004,11,19,29,16,7,26.0,20,27,9.0
7,Year/Year,,0.1%,-3.8%,-0.4%,-0.015,-12.9%,-10.3%,-0.022,4.2%,-0.6%,0.7%,-9.6%,-3.1%,-5.4%,2004,-20.8%,-12.1%,-7.8%,0.7%,-2.9%,0.013,-4.5%,0.1%,-0.022
0,Team,82.0,19855,2990,6687,0.447,1634,2174,0.752,1117,2352,3469,1851,1850,7914,2005,654,461,1141,300,904,0.332,2690,5783,0.465
1,Team/G,,242.1,36.5,81.5,0.447,19.9,26.5,0.752,13.6,28.7,42.3,22.6,22.6,96.5,2005,8.0,5.6,13.9,3.7,11.0,0.332,32.8,70.5,0.465
2,Lg Rank,,11,10,8,15.0,14,12,20.0,2,24,14,6,15,17,2005,9,7,13,28,27,27.0,4,2,19.0
3,Year/Year,,0.0%,2.3%,-1.0%,0.014,6.9%,7.1%,-0.001,-0.1%,-10.2%,-7.2%,2.4%,6.1%,3.9%,2005,11.8%,-14.2%,-6.2%,21.5%,15.0%,0.018,0.6%,-3.1%,0.017
4,Opponent,82.0,19855,2913,6444,0.452,1601,2135,0.75,938,2324,3262,1737,1770,7849,2005,549,419,1213,422,1122,0.376,2491,5322,0.468
5,Opponent/G,,242.1,35.5,78.6,0.452,19.5,26.0,0.75,11.4,28.3,39.8,21.2,21.6,95.7,2005,6.7,5.1,14.8,5.1,13.7,0.376,30.4,64.9,0.468
6,Lg Rank,,11,11,10,19.0,14,17,11.0,10,6,5,14,24,11,2005,4,21,12,5,3,29.0,17,18,14.0
7,Year/Year,,0.0%,-1.5%,-4.7%,0.015,7.4%,7.3%,0.001,-3.4%,-6.1%,-5.3%,-2.6%,6.9%,0.2%,2005,-13.5%,-3.5%,13.3%,-2.1%,-3.4%,0.005,-1.3%,-4.9%,0.017
0,Team,82.0,19830,2908,6412,0.454,1689,2318,0.729,959,2511,3470,1560,1733,8002,2006,567,392,1137,497,1465,0.339,2411,4947,0.487
1,Team/G,,241.8,35.5,78.2,0.454,20.6,28.3,0.729,11.7,30.6,42.3,19.0,21.1,97.6,2006,6.9,4.8,13.9,6.1,17.9,0.339,29.4,60.3,0.487
2,Lg Rank,,17,21,17,16.0,9,6,22.0,11,9,4,24,6,15,2006,18,16,9,12,9,24.0,24,25,6.0
3,Year/Year,,-0.1%,-2.7%,-4.1%,0.006,3.4%,6.6%,-0.023,-14.1%,6.8%,0.0%,-15.7%,-6.3%,1.1%,2006,-13.3%,-15.0%,-0.4%,65.7%,62.1%,0.007,-10.4%,-14.5%,0.022
4,Opponent,82.0,19830,2949,6481,0.455,1462,1970,0.742,807,2421,3228,1666,1842,7819,2006,540,357,1079,459,1291,0.356,2490,5190,0.48
5,Opponent/G,,241.8,36.0,79.0,0.455,17.8,24.0,0.742,9.8,29.5,39.4,20.3,22.5,95.4,2006,6.6,4.4,13.2,5.6,15.7,0.356,30.4,63.3,0.48
6,Lg Rank,,17,17,19,18.0,5,6,13.0,2,15,6,15,19,10,2006,8,9,27,10,11,14.0,17,16,17.0
7,Year/Year,,-0.1%,1.2%,0.6%,0.003,-8.7%,-7.7%,-0.008,-14.0%,4.2%,-1.0%,-4.1%,4.1%,-0.4%,2006,-1.6%,-14.8%,-11.0%,8.8%,15.1%,-0.021,-0.0%,-2.5%,0.012
0,Team,82.0,19880,2978,6658,0.447,1484,2133,0.696,1039,2529,3568,1708,1781,7934,2007,625,353,1177,494,1404,0.352,2484,5254,0.473
1,Team/G,,242.4,36.3,81.2,0.447,18.1,26.0,0.696,12.7,30.8,43.5,20.8,21.7,96.8,2007,7.6,4.3,14.4,6.0,17.1,0.352,30.3,64.1,0.473
2,Lg Rank,,8,15,9,24.0,25,15,29.0,1,6,2,15,11,19,2007,8,20,7,15,14,18.0,20,10,25.0
3,Year/Year,,0.3%,2.4%,3.8%,-0.006,-12.1%,-8.0%,-0.033,8.3%,0.7%,2.8%,9.5%,2.8%,-0.8%,2007,10.2%,-9.9%,3.5%,-0.6%,-4.2%,0.013,3.0%,6.2%,-0.015
4,Opponent,82.0,19880,2838,6337,0.448,1539,2096,0.734,807,2461,3268,1649,1804,7620,2007,540,349,1254,405,1231,0.329,2433,5106,0.476
5,Opponent/G,,242.4,34.6,77.3,0.448,18.8,25.6,0.734,9.8,30.0,39.9,20.1,22.0,92.9,2007,6.6,4.3,15.3,4.9,15.0,0.329,29.7,62.3,0.476
6,Lg Rank,,8,7,6,8.0,11,11,3.0,2,14,8,9,16,5,2007,5,10,10,3,6,1.0,9,12,10.0
7,Year/Year,,0.3%,-3.8%,-2.2%,-0.007,5.3%,6.4%,-0.008,0.0%,1.7%,1.2%,-1.0%,-2.1%,-2.5%,2007,0.0%,-2.2%,16.2%,-11.8%,-4.6%,-0.027,-2.3%,-1.6%,-0.003
0,Team,82.0,19855,2937,6697,0.439,1477,2061,0.717,1092,2563,3655,1640,1712,7903,2008,579,427,1145,552,1544,0.358,2385,5153,0.463
1,Team/G,,242.1,35.8,81.7,0.439,18.0,25.1,0.717,13.3,31.3,44.6,20.0,20.9,96.4,2008,7.1,5.2,14.0,6.7,18.8,0.358,29.1,62.8,0.463
2,Lg Rank,,5,26,15,28.0,21,15,28.0,1,12,3,25,16,24,2008,18,7,10,14,13,16.0,25,16,27.0
3,Year/Year,,-0.1%,-1.4%,0.6%,-0.009,-0.5%,-3.4%,0.021,5.1%,1.3%,2.4%,-4.0%,-3.9%,-0.4%,2008,-7.4%,21.0%,-2.7%,11.7%,10.0%,0.006,-4.0%,-1.9%,-0.01
4,Opponent,82.0,19855,2939,6462,0.455,1548,2070,0.748,814,2500,3314,1721,1666,7932,2008,559,388,1092,506,1419,0.357,2433,5043,0.482
5,Opponent/G,,242.1,35.8,78.8,0.455,18.9,25.2,0.748,9.9,30.5,40.4,21.0,20.3,96.7,2008,6.8,4.7,13.3,6.2,17.3,0.357,29.7,61.5,0.482
6,Lg Rank,,5,7,5,11.0,17,16,7.0,2,13,7,9,19,9,2008,8,14,24,8,8,10.0,8,10,14.0
7,Year/Year,,-0.1%,3.6%,2.0%,0.007,0.6%,-1.2%,0.014,0.9%,1.6%,1.4%,4.4%,-7.6%,4.1%,2008,3.5%,11.2%,-12.9%,24.9%,15.3%,0.028,0.0%,-1.2%,0.006
0,Team,82.0,19780,3022,6454,0.468,1523,2012,0.757,886,2574,3460,1663,1663,8223,2009,593,435,1045,656,1670,0.393,2366,4784,0.495
1,Team/G,,241.2,36.9,78.7,0.468,18.6,24.5,0.757,10.8,31.4,42.2,20.3,20.3,100.3,2009,7.2,5.3,12.7,8.0,20.4,0.393,28.9,58.3,0.495
2,Lg Rank,,21,14,24,6.0,19,15,21.0,18,8,7,20,9,13,2009,15,7,6,3,5,2.0,24,29,8.0
3,Year/Year,,-0.4%,2.9%,-3.6%,0.03,3.1%,-2.4%,0.04,-18.9%,0.4%,-5.3%,1.4%,-2.9%,4.0%,2009,2.4%,1.9%,-8.7%,18.8%,8.2%,0.035,-0.8%,-7.2%,0.032
4,Opponent,82.0,19780,2775,6444,0.431,1459,1895,0.77,878,2310,3188,1568,1664,7491,2009,519,338,1137,482,1447,0.333,2293,4997,0.459
5,Opponent/G,,241.2,33.8,78.6,0.431,17.8,23.1,0.77,10.7,28.2,38.9,19.1,20.3,91.4,2009,6.3,4.1,13.9,5.9,17.6,0.333,28.0,60.9,0.459
6,Lg Rank,,21,2,10,2.0,11,9,15.0,13,4,4,4,20,1,2009,4,6,18,5,12,1.0,4,10,3.0
