,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
7,Year/Year,,-0.1%,2.0%,-1.1%,0.015,-9.4%,-13.0%,0.03,-9.9%,-0.7%,-3.8%,5.6%,-2.4%,-0.7%,1984,-18.4%,12.3%,-7.7%,-17.5%,-12.8%,-0.012,2.2%,-0.8%,0.015
0,Team,82.0,19755,3664,7275,0.504,2022,2595,0.779,1167,2327,3494,2342,2169,9413,1985,661,300,1593,63,238,0.265,3601,7037,0.512
1,Team/G,,240.9,44.7,88.7,0.504,24.7,31.6,0.779,14.2,28.4,42.6,28.6,26.5,114.8,1985,8.1,3.7,19.4,0.8,2.9,0.265,43.9,85.8,0.512
2,Lg Rank,,17,8,13,5.0,2,3,7.0,11,17,16,2,18,5,1985,16,21,21,12,10,14.0,8,8,4.0
3,Year/Year,,0.0%,4.2%,0.6%,0.017,4.3%,4.0%,0.002,2.0%,2.4%,2.3%,5.1%,-1.4%,4.3%,1985,-7.6%,-21.7%,5.9%,21.2%,25.9%,-0.01,4.0%,-0.1%,0.02
4,Opponent,82.0,19755,3805,7461,0.51,1957,2546,0.769,1166,2267,3433,2344,2205,9632,1985,761,512,1424,65,259,0.251,3740,7202,0.519
5,Opponent/G,,240.9,46.4,91.0,0.51,23.9,31.0,0.769,14.2,27.6,41.9,28.6,26.9,117.5,1985,9.3,6.2,17.4,0.8,3.2,0.251,45.6,87.8,0.519
6,Lg Rank,,17,22,18,21.0,17,17,16.0,13,6,7,23,2,21,1985,18,21,15,6,14,2.0,22,17,21.0
7,Year/Year,,0.0%,5.7%,4.1%,0.008,2.5%,1.4%,0.008,3.6%,-5.0%,-2.3%,11.2%,0.6%,5.3%,1985,15.3%,3.9%,-10.1%,97.0%,57.9%,0.05,4.8%,2.8%,0.01
0,Team,82.0,19780,3538,7220,0.49,1818,2338,0.778,1135,2377,3512,2304,2134,8924,1986,602,388,1533,30,134,0.224,3508,7086,0.495
1,Team/G,,241.2,43.1,88.0,0.49,22.2,28.5,0.778,13.8,29.0,42.8,28.1,26.0,108.8,1986,7.3,4.7,18.7,0.4,1.6,0.224,42.8,86.4,0.495
2,Lg Rank,,15,12,13,9.0,13,15,6.0,14,16,16,5,13,15,1986,23,14,19,22,23,18.0,9,6,11.0
3,Year/Year,,0.1%,-3.4%,-0.8%,-0.014,-10.1%,-9.9%,-0.002,-2.7%,2.1%,0.5%,-1.6%,-1.6%,-5.2%,1986,-8.9%,29.3%,-3.8%,-52.4%,-43.7%,-0.041,-2.6%,0.7%,-0.017
4,Opponent,82.0,19780,3566,7225,0.494,1971,2609,0.755,1142,2339,3481,2118,2083,9176,1986,751,478,1409,73,281,0.26,3493,6944,0.503
5,Opponent/G,,241.2,43.5,88.1,0.494,24.0,31.8,0.755,13.9,28.5,42.5,25.8,25.4,111.9,1986,9.2,5.8,17.2,0.9,3.4,0.26,42.6,84.7,0.503
6,Lg Rank,,15,11,8,18.0,15,15,10.0,9,9,9,12,11,14,1986,15,20,15,10,15,6.0,12,9,18.0
7,Year/Year,,0.1%,-6.3%,-3.2%,-0.016,0.7%,2.5%,-0.013,-2.1%,3.2%,1.4%,-9.6%,-5.5%,-4.7%,1986,-1.3%,-6.6%,-1.1%,12.3%,8.5%,0.009,-6.6%,-3.6%,-0.016
0,Team,82.0,19780,3522,7413,0.475,1974,2479,0.796,1282,2441,3723,2185,2007,9095,1987,513,397,1403,77,307,0.251,3445,7106,0.485
1,Team/G,,241.2,43.0,90.4,0.475,24.1,30.2,0.796,15.6,29.8,45.4,26.6,24.5,110.9,1987,6.3,4.8,17.1,0.9,3.7,0.251,42.0,86.7,0.485
2,Lg Rank,,13,11,5,13.0,8,16,2.0,6,9,4,9,11,10,1987,23,15,12,20,19,18.0,6,3,14.0
3,Year/Year,,0.0%,-0.5%,2.7%,-0.015,8.6%,6.0%,0.019,13.0%,2.7%,6.0%,-5.2%,-6.0%,1.9%,1987,-14.8%,2.3%,-8.5%,156.7%,129.1%,0.027,-1.8%,0.3%,-0.01
4,Opponent,82.0,19780,3656,7469,0.489,1922,2500,0.769,1160,2355,3515,2154,2068,9359,1987,707,487,1210,125,395,0.316,3531,7074,0.499
5,Opponent/G,,241.2,44.6,91.1,0.489,23.4,30.5,0.769,14.1,28.7,42.9,26.3,25.2,114.1,1987,8.6,5.9,14.8,1.5,4.8,0.316,43.1,86.3,0.499
6,Lg Rank,,13,21,19,16.0,11,10,17.0,6,10,9,14,6,19,1987,11,19,22,18,12,17.0,20,18,16.0
7,Year/Year,,0.0%,2.5%,3.4%,-0.004,-2.5%,-4.2%,0.013,1.6%,0.7%,1.0%,1.7%,-0.7%,2.0%,1987,-5.9%,1.9%,-14.1%,71.2%,40.6%,0.057,1.1%,1.9%,-0.004
0,Team,82.0,19780,3458,7337,0.471,1795,2324,0.772,1232,2461,3693,2116,1895,8855,1988,582,493,1457,144,450,0.32,3314,6887,0.481
1,Team/G,,241.2,42.2,89.5,0.471,21.9,28.3,0.772,15.0,30.0,45.0,25.8,23.1,108.0,1988,7.1,6.0,17.8,1.8,5.5,0.32,40.4,84.0,0.481
2,Lg Rank,,9,12,7,17.0,15,14,10.0,6,7,4,11,8,12,1988,23,7,19,8,10,10.0,15,8,17.0
3,Year/Year,,0.0%,-1.8%,-1.0%,-0.004,-9.1%,-6.3%,-0.024,-3.9%,0.8%,-0.8%,-3.2%,-5.6%,-2.6%,1988,13.5%,24.2%,3.8%,87.0%,46.6%,0.069,-3.8%,-3.1%,-0.004
4,Opponent,82.0,19780,3718,7465,0.498,1771,2326,0.761,1153,2424,3577,2176,1951,9327,1988,784,533,1195,120,370,0.324,3598,7095,0.507
5,Opponent/G,,241.2,45.3,91.0,0.498,21.6,28.4,0.761,14.1,29.6,43.6,26.5,23.8,113.7,1988,9.6,6.5,14.6,1.5,4.5,0.324,43.9,86.5,0.507
6,Lg Rank,,9,22,21,21.0,9,10,9.0,8,15,15,16,16,21,1988,21,22,22,8,6,16.0,22,22,20.0
7,Year/Year,,0.0%,1.7%,-0.1%,0.009,-7.9%,-7.0%,-0.007,-0.6%,2.9%,1.8%,1.0%,-5.7%,-0.3%,1988,10.9%,9.4%,-1.2%,-4.0%,-6.3%,0.008,1.9%,0.3%,0.008
0,Team,82.0,19780,3362,7351,0.457,1620,2104,0.77,1141,2454,3595,1970,1877,8651,1989,624,409,1370,307,824,0.373,3055,6527,0.468
1,Team/G,,241.2,41.0,89.6,0.457,19.8,25.7,0.77,13.9,29.9,43.8,24.0,22.9,105.5,1989,7.6,5.0,16.7,3.7,10.0,0.373,37.3,79.6,0.468
2,Lg Rank,,14,21,11,24.0,22,23,13.0,16,10,14,22,7,20,1989,22,17,14,2,2,2.0,24,17,24.0
3,Year/Year,,0.0%,-2.8%,0.2%,-0.014,-9.7%,-9.5%,-0.002,-7.4%,-0.3%,-2.7%,-6.9%,-0.9%,-2.3%,1989,7.2%,-17.0%,-6.0%,113.2%,83.1%,0.053,-7.8%,-5.2%,-0.013
4,Opponent,82.0,19780,3589,7420,0.484,1747,2301,0.759,1171,2604,3775,2107,1821,9106,1989,759,442,1284,181,573,0.316,3408,6847,0.498
5,Opponent/G,,241.2,43.8,90.5,0.484,21.3,28.1,0.759,14.3,31.8,46.0,25.7,22.2,111.0,1989,9.3,5.4,15.7,2.2,7.0,0.316,41.6,83.5,0.498
6,Lg Rank,,14,19,20,14.0,7,8,6.0,11,22,21,14,23,17,1989,16,16,18,16,20,11.0,18,19,16.0
7,Year/Year,,0.0%,-3.5%,-0.6%,-0.014,-1.4%,-1.1%,-0.002,1.6%,7.4%,5.5%,-3.2%,-6.7%,-2.4%,1989,-3.2%,-17.1%,7.4%,50.8%,54.9%,-0.008,-5.3%,-3.5%,-0.009
0,Team,82.0,19755,3305,7056,0.468,1515,1964,0.771,952,2363,3315,2052,1863,8341,1990,546,392,1239,216,649,0.333,3089,6407,0.482
1,Team/G,,240.9,40.3,86.0,0.468,18.5,24.0,0.771,11.6,28.8,40.4,25.0,22.7,101.7,1990,6.7,4.8,15.1,2.6,7.9,0.333,37.7,78.1,0.482
2,Lg Rank,,20,22,16,20.0,25,27,9.0,25,18,24,13,10,23,1990,25,15,9,10,10,11.0,21,21,20.0
3,Year/Year,,-0.1%,-1.7%,-4.0%,0.011,-6.5%,-6.7%,0.001,-16.6%,-3.7%,-7.8%,4.2%,-0.7%,-3.6%,1990,-12.5%,-4.2%,-9.6%,-29.6%,-21.2%,-0.04,1.1%,-1.8%,0.014
4,Opponent,82.0,19755,3384,7158,0.473,1828,2324,0.787,1146,2531,3677,2022,1740,8756,1990,704,391,1168,160,507,0.316,3224,6651,0.485
5,Opponent/G,,240.9,41.3,87.3,0.473,22.3,28.3,0.787,14.0,30.9,44.8,24.7,21.2,106.8,1990,8.6,4.8,14.2,2.0,6.2,0.316,39.3,81.1,0.485
6,Lg Rank,,20,11,15,11.0,15,12,27.0,17,22,21,12,27,14,1990,16,10,26,7,7,8.0,12,17,11.0
7,Year/Year,,-0.1%,-5.7%,-3.5%,-0.011,4.6%,1.0%,0.027,-2.1%,-2.8%,-2.6%,-4.0%,-4.4%,-3.8%,1990,-7.2%,-11.5%,-9.0%,-11.6%,-11.5%,-0.0,-5.4%,-2.9%,-0.013
0,Team,82.0,19705,3086,6818,0.453,1540,2105,0.732,1027,2218,3245,1991,2075,7928,1991,631,513,1272,216,578,0.374,2870,6240,0.46
1,Team/G,,240.3,37.6,83.1,0.453,18.8,25.7,0.732,12.5,27.0,39.6,24.3,25.3,96.7,1991,7.7,6.3,15.5,2.6,7.0,0.374,35.0,76.1,0.46
2,Lg Rank,,27,27,26,24.0,24,23,24.0,21,23,25,17,23,27,1991,23,5,8,10,13,2.0,27,24,25.0
3,Year/Year,,-0.3%,-6.6%,-3.4%,-0.016,1.7%,7.2%,-0.04,7.9%,-6.1%,-2.1%,-3.0%,11.4%,-5.0%,1991,15.6%,30.9%,2.7%,0.0%,-10.9%,0.041,-7.1%,-2.6%,-0.022
4,Opponent,82.0,19705,3142,6687,0.47,2045,2686,0.761,1164,2543,3707,1912,1847,8484,1991,699,448,1312,155,491,0.316,2987,6196,0.482
5,Opponent/G,,240.3,38.3,81.5,0.47,24.9,32.8,0.761,14.2,31.0,45.2,23.3,22.5,103.5,1991,8.5,5.5,16.0,1.9,6.0,0.316,36.4,75.6,0.482
6,Lg Rank,,27,2,1,12.0,25,25,11.0,18,26,24,6,16,8,1991,12,17,12,2,2,14.0,2,2,12.0
7,Year/Year,,-0.3%,-7.2%,-6.6%,-0.003,11.9%,15.6%,-0.025,1.6%,0.5%,0.8%,-5.4%,6.1%,-3.1%,1991,-0.7%,14.6%,12.3%,-3.1%,-3.2%,0.0,-7.4%,-6.8%,-0.003
0,Team,82.0,19830,3348,7189,0.466,1615,2162,0.747,1054,2354,3408,1957,1763,8549,1992,727,618,1360,238,675,0.353,3110,6514,0.477
1,Team/G,,241.8,40.8,87.7,0.466,19.7,26.4,0.747,12.9,28.7,41.6,23.9,21.5,104.3,1992,8.9,7.5,16.6,2.9,8.2,0.353,37.9,79.4,0.477
2,Lg Rank,,11,16,12,17.0,14,15,15.0,26,19,24,18,8,15,1992,12,2,21,9,10,5.0,19,14,17.0
3,Year/Year,,0.6%,8.5%,5.4%,0.013,4.9%,2.7%,0.015,2.6%,6.1%,5.0%,-1.7%,-15.0%,7.8%,1992,15.2%,20.5%,6.9%,10.2%,16.8%,-0.021,8.4%,4.4%,0.017
4,Opponent,82.0,19830,3557,7420,0.479,1728,2297,0.752,1311,2639,3950,2128,1816,9046,1992,816,530,1357,204,616,0.331,3353,6804,0.493
5,Opponent/G,,241.8,43.4,90.5,0.479,21.1,28.0,0.752,16.0,32.2,48.2,26.0,22.1,110.3,1992,10.0,6.5,16.5,2.5,7.5,0.331,40.9,83.0,0.493
6,Lg Rank,,11,25,23,17.0,18,18,10.0,25,27,27,20,13,25,1992,26,24,7,12,15,10.0,25,24,18.0
7,Year/Year,,0.6%,13.2%,11.0%,0.01,-15.5%,-14.5%,-0.009,12.6%,3.8%,6.6%,11.3%,-1.7%,6.6%,1992,16.7%,18.3%,3.4%,31.6%,25.5%,0.015,12.3%,9.8%,0.011
0,Team,82.0,19780,3360,7264,0.463,1865,2447,0.762,1137,2281,3418,2075,2085,8847,1993,768,348,1364,262,788,0.332,3098,6476,0.478
1,Team/G,,241.2,41.0,88.6,0.463,22.7,29.8,0.762,13.9,27.8,41.7,25.3,25.4,107.9,1993,9.4,4.2,16.6,3.2,9.6,0.332,37.8,79.0,0.478
2,Lg Rank,,16,12,6,20.0,5,7,11.0,14,23,23,13,25,6,1993,8,24,22,13,13,14.0,14,10,20.0
3,Year/Year,,-0.3%,0.4%,1.0%,-0.003,15.5%,13.2%,0.015,7.9%,-3.1%,0.3%,6.0%,18.3%,3.5%,1993,5.6%,-43.7%,0.3%,10.1%,16.7%,-0.02,-0.4%,-0.6%,0.001
4,Opponent,82.0,19780,3420,7024,0.487,2054,2711,0.758,1138,2562,3700,2073,2010,9107,1993,767,551,1466,213,680,0.313,3207,6344,0.506
5,Opponent/G,,241.2,41.7,85.7,0.487,25.0,33.1,0.758,13.9,31.2,45.1,25.3,24.5,111.1,1993,9.4,6.7,17.9,2.6,8.3,0.313,39.1,77.4,0.506
6,Lg Rank,,16,20,13,23.0,26,26,15.0,17,25,24,17,4,26,1993,22,27,3,3,6,4.0,22,16,24.0
7,Year/Year,,-0.3%,-3.9%,-5.3%,0.008,18.9%,18.0%,0.005,-13.2%,-2.9%,-6.3%,-2.6%,10.7%,0.7%,1993,-6.0%,4.0%,8.0%,4.4%,10.4%,-0.018,-4.4%,-6.8%,0.013
0,Team,82.0,19755,3179,7027,0.452,1676,2292,0.731,1122,2349,3471,2029,1979,8291,1994,669,355,1333,257,729,0.353,2922,6298,0.464
1,Team/G,,240.9,38.8,85.7,0.452,20.4,28.0,0.731,13.7,28.6,42.3,24.7,24.1,101.1,1994,8.2,4.3,16.3,3.1,8.9,0.353,35.6,76.8,0.464
2,Lg Rank,,13,16,11,22.0,10,11,16.0,16,20,16,15,22,14,1994,22,23,16,14,18,6.0,18,6,25.0
3,Year/Year,,-0.1%,-5.4%,-3.3%,-0.01,-10.1%,-6.3%,-0.031,-1.3%,3.0%,1.6%,-2.2%,-5.1%,-6.3%,1994,-12.9%,2.0%,-2.3%,-1.9%,-7.5%,0.02,-5.7%,-2.7%,-0.014
4,Opponent,82.0,19755,3360,7017,0.479,1767,2448,0.722,1189,2574,3763,2052,1895,8764,1994,746,498,1341,277,771,0.359,3083,6246,0.494
5,Opponent/G,,240.9,41.0,85.6,0.479,21.5,29.9,0.722,14.5,31.4,45.9,25.0,23.1,106.9,1994,9.1,6.1,16.4,3.4,9.4,0.359,37.6,76.2,0.494
6,Lg Rank,,13,21,16,23.0,21,23,6.0,20,25,23,14,8,25,1994,16,23,10,16,9,25.0,19,15,21.0
7,Year/Year,,-0.1%,-1.8%,-0.1%,-0.008,-14.0%,-9.7%,-0.036,4.5%,0.5%,1.7%,-1.0%,-5.7%,-3.8%,1994,-2.7%,-9.6%,-8.5%,30.0%,13.4%,0.046,-3.9%,-1.5%,-0.012
0,Team,82.0,19855,3025,6463,0.468,1647,2317,0.711,1073,2325,3398,1824,2040,8056,1995,650,457,1449,359,1037,0.346,2666,5426,0.491
1,Team/G,,242.1,36.9,78.8,0.468,20.1,28.3,0.711,13.1,28.4,41.4,22.2,24.9,98.2,1995,7.9,5.6,17.7,4.4,12.6,0.346,32.5,66.2,0.491
2,Lg Rank,,9,19,20,12.0,12,9,23.0,12,14,14,18,20,19,1995,17,8,26,23,21,20.0,16,15,14.0
3,Year/Year,,0.5%,-4.8%,-8.0%,0.016,-1.7%,1.1%,-0.02,-4.4%,-1.0%,-2.1%,-10.1%,3.1%,-2.8%,1995,-2.8%,28.7%,8.7%,39.7%,42.2%,-0.006,-8.8%,-13.8%,0.027
4,Opponent,82.0,19855,2964,6549,0.453,1833,2473,0.741,1145,2268,3413,1820,2033,8138,1995,756,515,1348,377,1240,0.304,2587,5309,0.487
5,Opponent/G,,242.1,36.1,79.9,0.453,22.4,30.2,0.741,14.0,27.7,41.6,22.2,24.8,99.2,1995,9.2,6.3,16.4,4.6,15.1,0.304,31.5,64.7,0.487
6,Lg Rank,,9,7,10,2.0,23,22,19.0,22,8,14,9,5,8,1995,25,27,10,2,14,1.0,10,11,14.0
7,Year/Year,,0.5%,-11.8%,-6.7%,-0.026,3.7%,1.0%,0.019,-3.7%,-11.9%,-9.3%,-11.3%,7.3%,-7.1%,1995,1.3%,3.4%,0.5%,36.1%,60.8%,-0.055,-16.1%,-15.0%,-0.006
0,Team,82.0,19755,2971,6494,0.457,1759,2407,0.731,1114,2345,3459,1829,2131,8163,1996,643,436,1442,462,1194,0.387,2509,5300,0.473
1,Team/G,,240.9,36.2,79.2,0.457,21.5,29.4,0.731,13.6,28.6,42.2,22.3,26.0,99.5,1996,7.8,5.3,17.6,5.6,14.6,0.387,30.6,64.6,0.473
2,Lg Rank,,21,23,18,20.0,7,4,20.0,7,16,10,16,28,14,1996,17,11,28,19,20,5.0,20,16,24.0
3,Year/Year,,-0.5%,-1.8%,0.5%,-0.011,6.8%,3.9%,0.02,3.8%,0.9%,1.8%,0.3%,4.5%,1.3%,1996,-1.1%,-4.6%,-0.5%,28.7%,15.1%,0.041,-5.9%,-2.3%,-0.018
4,Opponent,82.0,19755,2987,6461,0.462,1950,2596,0.751,1056,2312,3368,1805,2006,8385,1996,767,505,1356,461,1215,0.379,2526,5246,0.482
5,Opponent/G,,240.9,36.4,78.8,0.462,23.8,31.7,0.751,12.9,28.2,41.1,22.0,24.5,102.3,1996,9.4,6.2,16.5,5.6,14.8,0.379,30.8,64.0,0.482
6,Lg Rank,,21,10,9,17.0,29,29,24.0,18,11,14,10,5,20,1996,29,27,8,11,6,22.0,11,14,14.0
7,Year/Year,,-0.5%,0.8%,-1.3%,0.01,6.4%,5.0%,0.01,-7.8%,1.9%,-1.3%,-0.8%,-1.3%,3.0%,1996,1.5%,-1.9%,0.6%,22.3%,-2.0%,0.075,-2.4%,-1.2%,-0.006
0,Team,82.0,19855,3000,6611,0.454,1494,2067,0.723,1100,2307,3407,1799,1946,7908,1997,588,362,1332,414,1058,0.391,2586,5553,0.466
1,Team/G,,242.1,36.6,80.6,0.454,18.2,25.2,0.723,13.4,28.1,41.5,21.9,23.7,96.4,1997,7.2,4.4,16.2,5.0,12.9,0.391,31.5,67.7,0.466
2,Lg Rank,,7,9,11,16.0,18,14,20.0,6,15,11,14,25,16,1997,27,19,20,24,26,2.0,7,4,23.0
3,Year/Year,,0.5%,1.0%,1.8%,-0.004,-15.1%,-14.1%,-0.008,-1.3%,-1.6%,-1.5%,-1.6%,-8.7%,-3.1%,1997,-8.6%,-17.0%,-7.6%,-10.4%,-11.4%,0.004,3.1%,4.8%,-0.008
4,Opponent,82.0,19855,3010,6521,0.462,1723,2337,0.737,1063,2341,3404,1777,1789,8185,1997,716,429,1257,442,1254,0.352,2568,5267,0.488
5,Opponent/G,,242.1,36.7,79.5,0.462,21.0,28.5,0.737,13.0,28.5,41.5,21.7,21.8,99.8,1997,8.7,5.2,15.3,5.4,15.3,0.352,31.3,64.2,0.488
6,Lg Rank,,7,19,16,18.0,26,27,14.0,18,17,18,12,15,23,1997,21,20,20,3,5,11.0,20,20,18.0
7,Year/Year,,0.5%,0.8%,0.9%,-0.001,-11.6%,-10.0%,-0.014,0.7%,1.3%,1.1%,-1.6%,-10.8%,-2.4%,1997,-6.6%,-15.0%,-7.3%,-4.1%,3.2%,-0.027,1.7%,0.4%,0.006
0,Team,82.0,19730,2957,6684,0.442,1440,2096,0.687,1094,2304,3398,1836,1810,7637,1998,596,420,1271,283,806,0.351,2674,5878,0.455
1,Team/G,,240.6,36.1,81.5,0.442,17.6,25.6,0.687,13.3,28.1,41.4,22.4,22.1,93.1,1998,7.3,5.1,15.5,3.5,9.8,0.351,32.6,71.7,0.455
2,Lg Rank,,27,13,11,21.0,25,20,28.0,10,19,14,13,11,22,1998,27,14,17,25,25,13.0,8,4,24.0
3,Year/Year,,-0.6%,-1.4%,1.1%,-0.011,-3.6%,1.4%,-0.036,-0.5%,-0.1%,-0.3%,2.1%,-7.0%,-3.4%,1998,1.4%,16.0%,-4.6%,-31.6%,-23.8%,-0.04,3.4%,5.9%,-0.011
4,Opponent,82.0,19730,3095,6776,0.457,1560,2102,0.742,1157,2533,3690,1824,1775,8095,1998,694,466,1256,345,968,0.356,2750,5808,0.473
5,Opponent/G,,240.6,37.7,82.6,0.457,19.0,25.6,0.742,14.1,30.9,45.0,22.2,21.6,98.7,1998,8.5,5.7,15.3,4.2,11.8,0.356,33.5,70.8,0.473
6,Lg Rank,,27,24,23,19.0,12,12,17.0,26,27,27,17,20,23,1998,16,23,14,12,8,21.0,24,28,16.0
7,Year/Year,,-0.6%,2.8%,3.9%,-0.005,-9.5%,-10.1%,0.005,8.8%,8.2%,8.4%,2.6%,-0.8%,-1.1%,1998,-3.1%,8.6%,-0.1%,-21.9%,-22.8%,0.004,7.1%,10.3%,-0.014
0,Team,50.0,12200,1918,4307,0.445,883,1293,0.683,706,1573,2279,1129,1016,5009,1999,444,232,842,290,943,0.308,1628,3364,0.484
1,Team/G,,244.0,38.4,86.1,0.445,17.7,25.9,0.683,14.1,31.5,45.6,22.6,20.3,100.2,1999,8.9,4.6,16.8,5.8,18.9,0.308,32.6,67.3,0.484
2,Lg Rank,,1,1,2,12.0,19,13,27.0,6,2,2,4,5,1,1999,6,18,28,5,1,24.0,2,9,3.0
3,Year/Year,,1.4%,6.4%,5.7%,0.003,0.6%,1.2%,-0.004,5.8%,12.0%,10.0%,0.8%,-7.9%,7.6%,1999,22.2%,-9.4%,8.6%,68.1%,91.9%,-0.044,-0.2%,-6.1%,0.029
4,Opponent,50.0,12200,2009,4500,0.446,793,1113,0.712,750,1598,2348,1165,1102,5030,1999,490,221,790,219,652,0.336,1790,3848,0.465
5,Opponent/G,,244.0,40.2,90.0,0.446,15.9,22.3,0.712,15.0,32.0,47.0,23.3,22.0,100.6,1999,9.8,4.4,15.8,4.4,13.0,0.336,35.8,77.0,0.465
6,Lg Rank,,1,29,29,21.0,4,4,5.0,29,29,29,27,15,29,1999,28,7,10,14,13,13.0,29,29,21.0
7,Year/Year,,1.4%,6.5%,8.9%,-0.01,-16.6%,-13.2%,-0.03,6.3%,3.5%,4.4%,4.7%,1.8%,1.9%,1999,15.8%,-22.2%,3.2%,4.1%,10.5%,-0.021,6.7%,8.7%,-0.008
0,Team,82.0,19805,3276,7288,0.45,1521,2016,0.754,1056,2635,3691,1953,1729,8607,2000,787,381,1325,534,1656,0.322,2742,5632,0.487
1,Team/G,,241.5,40.0,88.9,0.45,18.5,24.6,0.754,12.9,32.1,45.0,23.8,21.1,105.0,2000,9.6,4.6,16.2,6.5,20.2,0.322,33.4,68.7,0.487
2,Lg Rank,,14,1,1,16.0,19,19,14.0,10,3,4,5,5,1,2000,3,21,22,4,1,28.0,6,12,2.0
3,Year/Year,,-1.0%,4.1%,3.2%,0.004,5.0%,-4.9%,0.072,-8.8%,2.1%,-1.2%,5.5%,3.8%,4.8%,2000,8.1%,0.1%,-4.0%,12.3%,7.1%,0.015,2.7%,2.1%,0.003
4,Opponent,82.0,19805,3269,7239,0.452,1434,1910,0.751,1143,2761,3904,1950,1943,8368,2000,753,404,1437,396,1123,0.353,2873,6116,0.47
5,Opponent/G,,241.5,39.9,88.3,0.452,17.5,23.3,0.751,13.9,33.7,47.6,23.8,23.7,102.0,2000,9.2,4.9,17.5,4.8,13.7,0.353,35.0,74.6,0.47
6,Lg Rank,,14,28,29,16.0,8,7,18.0,28,29,28,24,10,27,2000,28,10,3,15,15,14.0,28,29,16.0
7,Year/Year,,-1.0%,-0.8%,-1.9%,0.005,10.3%,4.6%,0.038,-7.1%,5.4%,1.4%,2.1%,7.5%,1.4%,2000,-6.3%,11.5%,10.9%,10.3%,5.0%,0.017,-2.1%,-3.1%,0.005
0,Team,82.0,20080,3132,6969,0.449,1600,2075,0.771,987,2705,3692,1852,1596,8343,2001,793,432,1221,479,1353,0.354,2653,5616,0.472
1,Team/G,,244.9,38.2,85.0,0.449,19.5,25.3,0.771,12.0,33.0,45.0,22.6,19.5,101.7,2001,9.7,5.3,14.9,5.8,16.5,0.354,32.4,68.5,0.472
2,Lg Rank,,1,2,3,10.0,8,11,5.0,14,2,3,10,2,1,2001,1,14,13,7,7,13.0,5,9,8.0
3,Year/Year,,1.4%,-4.4%,-4.4%,-0.0,5.2%,2.9%,0.017,-6.5%,2.7%,0.0%,-5.2%,-7.7%,-3.1%,2001,0.8%,13.4%,-7.8%,-10.3%,-18.3%,0.032,-3.2%,-0.3%,-0.014
4,Opponent,82.0,20080,3087,7139,0.432,1291,1724,0.749,1121,2643,3764,1816,1766,7866,2001,666,476,1334,401,1131,0.355,2686,6008,0.447
5,Opponent/G,,244.9,37.6,87.1,0.432,15.7,21.0,0.749,13.7,32.2,45.9,22.1,21.5,95.9,2001,8.1,5.8,16.3,4.9,13.8,0.355,32.8,73.3,0.447
6,Lg Rank,,1,26,29,7.0,3,3,17.0,29,26,29,17,22,13,2001,19,21,5,15,16,17.0,27,29,5.0
7,Year/Year,,1.4%,-5.6%,-1.4%,-0.019,-10.0%,-9.7%,-0.002,-1.9%,-4.3%,-3.6%,-6.9%,-9.1%,-6.0%,2001,-11.6%,17.8%,-7.2%,1.3%,0.7%,0.002,-6.5%,-1.8%,-0.023
0,Team,82.0,19755,3267,7003,0.467,1618,2154,0.751,1013,2702,3715,1958,1560,8578,2002,741,375,1128,426,1160,0.367,2841,5843,0.486
1,Team/G,,240.9,39.8,85.4,0.467,19.7,26.3,0.751,12.4,33.0,45.3,23.9,19.0,104.6,2002,9.0,4.6,13.8,5.2,14.1,0.367,34.6,71.3,0.486
2,Lg Rank,,24,1,1,2.0,6,5,16.0,15,1,2,4,2,2,2002,3,21,8,12,16,9.0,1,3,5.0
3,Year/Year,,-1.6%,4.3%,0.5%,0.017,1.1%,3.8%,-0.02,2.6%,-0.1%,0.6%,5.7%,-2.3%,2.8%,2002,-6.6%,-13.2%,-7.6%,-11.1%,-14.3%,0.013,7.1%,4.0%,0.014
4,Opponent,82.0,19755,3128,7108,0.44,1312,1764,0.744,1065,2617,3682,1839,1827,7954,2002,633,387,1246,386,1145,0.337,2742,5963,0.46
5,Opponent/G,,240.9,38.1,86.7,0.44,16.0,21.5,0.744,13.0,31.9,44.9,22.4,22.3,97.0,2002,7.7,4.7,15.2,4.7,14.0,0.337,33.4,72.7,0.46
6,Lg Rank,,24,27,29,9.0,3,3,6.0,24,27,26,17,7,19,2002,16,8,9,6,7,3.0,27,29,9.0
7,Year/Year,,-1.6%,1.3%,-0.4%,0.008,1.6%,2.3%,-0.005,-5.0%,-1.0%,-2.2%,1.3%,3.5%,1.1%,2002,-5.0%,-18.7%,-6.6%,-3.7%,1.2%,-0.017,2.1%,-0.7%,0.013
0,Team,82.0,19830,3242,6990,0.464,1367,1832,0.746,900,2751,3651,2034,1666,8342,2003,736,457,1192,491,1288,0.381,2751,5702,0.482
1,Team/G,,241.8,39.5,85.2,0.464,16.7,22.3,0.746,11.0,33.5,44.5,24.8,20.3,101.7,2003,9.0,5.6,14.5,6.0,15.7,0.381,33.5,69.5,0.482
2,Lg Rank,,14,1,1,3.0,24,24,18.0,25,1,3,3,4,3,2003,2,12,12,7,9,4.0,2,7,3.0
