,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
1,Team/G,,240.3,45.4,89.3,0.508,22.7,28.1,0.806,13.6,32.1,45.7,27.9,21.7,114.8,1985,7.9,5.0,16.2,1.3,3.8,0.356,44.0,85.6,0.515
2,Lg Rank,,22,5,9,3.0,12,15,1.0,15,1,3,6,1,6,1985,18,14,3,3,5,1.0,7,10,3.0
3,Year/Year,,-1.3%,2.9%,1.2%,0.008,-2.5%,-4.2%,0.014,-3.7%,3.6%,1.3%,7.8%,-8.6%,2.4%,1985,-4.2%,-3.7%,-6.2%,100.0%,34.9%,0.116,1.4%,0.1%,0.006
4,Opponent,82.0,19705,3642,7642,0.477,1512,1922,0.787,1105,2287,3392,2041,1964,8867,1985,641,315,1222,71,269,0.264,3571,7373,0.484
5,Opponent/G,,240.3,44.4,93.2,0.477,18.4,23.4,0.787,13.5,27.9,41.4,24.9,24.0,108.1,1985,7.8,3.8,14.9,0.9,3.3,0.264,43.5,89.9,0.484
6,Lg Rank,,22,15,23,3.0,1,1,23.0,5,8,4,4,18,5,1985,4,1,23,11,17,9.0,15,23,3.0
7,Year/Year,,-1.3%,5.2%,3.7%,0.007,-8.9%,-10.3%,0.013,0.4%,2.7%,1.9%,4.3%,-6.0%,2.4%,1985,-8.8%,-4.0%,-8.1%,0.0%,22.8%,-0.06,5.3%,3.1%,0.01
0,Team,82.0,19855,3718,7312,0.508,1785,2248,0.794,1054,2753,3807,2387,1756,9359,1986,641,511,1360,138,393,0.351,3580,6919,0.517
1,Team/G,,242.1,45.3,89.2,0.508,21.8,27.4,0.794,12.9,33.6,46.4,29.1,21.4,114.1,1986,7.8,6.2,16.6,1.7,4.8,0.351,43.7,84.4,0.517
2,Lg Rank,,3,4,6,2.0,18,21,2.0,22,1,1,2,2,8,1986,18,4,5,2,4,1.0,5,12,2.0
3,Year/Year,,0.8%,-0.1%,-0.2%,0.0,-4.0%,-2.6%,-0.012,-5.6%,4.7%,1.6%,4.4%,-1.4%,-0.6%,1986,-0.6%,23.4%,2.1%,25.5%,27.2%,-0.005,-0.9%,-1.4%,0.003
4,Opponent,82.0,19855,3444,7476,0.461,1617,2162,0.748,1089,2317,3406,1924,1966,8587,1986,725,341,1258,82,304,0.27,3362,7172,0.469
5,Opponent/G,,242.1,42.0,91.2,0.461,19.7,26.4,0.748,13.3,28.3,41.5,23.5,24.0,104.7,1986,8.8,4.2,15.3,1.0,3.7,0.27,41.0,87.5,0.469
6,Lg Rank,,3,8,21,1.0,3,3,5.0,4,6,5,1,20,3,1986,13,1,23,13,19,8.0,7,19,1.0
7,Year/Year,,0.8%,-5.4%,-2.2%,-0.016,6.9%,12.5%,-0.039,-1.4%,1.3%,0.4%,-5.7%,0.1%,-3.2%,1986,13.1%,8.3%,2.9%,15.5%,13.0%,0.006,-5.9%,-2.7%,-0.016
0,Team,82.0,19805,3645,7051,0.517,1740,2153,0.808,933,2585,3518,2421,1710,9237,1987,561,526,1300,207,565,0.366,3438,6486,0.53
1,Team/G,,241.5,44.5,86.0,0.517,21.2,26.3,0.808,11.4,31.5,42.9,29.5,20.9,112.6,1987,6.8,6.4,15.9,2.5,6.9,0.366,41.9,79.1,0.53
2,Lg Rank,,10,4,21,1.0,19,23,1.0,23,2,18,2,1,6,1987,22,6,7,2,4,2.0,7,22,1.0
3,Year/Year,,-0.3%,-2.0%,-3.6%,0.008,-2.5%,-4.2%,0.014,-11.5%,-6.1%,-7.6%,1.4%,-2.6%,-1.3%,1987,-12.5%,2.9%,-4.4%,50.0%,43.8%,0.015,-4.0%,-6.3%,0.013
4,Opponent,82.0,19805,3470,7500,0.463,1628,2148,0.758,1237,2287,3524,2060,1911,8692,1987,722,338,1156,124,405,0.306,3346,7095,0.472
5,Opponent/G,,241.5,42.3,91.5,0.463,19.9,26.2,0.758,15.1,27.9,43.0,25.1,23.3,106.0,1987,8.8,4.1,14.1,1.5,4.9,0.306,40.8,86.5,0.472
6,Lg Rank,,10,9,20,4.0,2,2,10.0,16,6,10,10,20,4,1987,15,1,23,17,14,14.0,9,19,4.0
7,Year/Year,,-0.3%,0.8%,0.3%,0.002,0.7%,-0.6%,0.01,13.6%,-1.3%,3.5%,7.1%,-2.8%,1.2%,1987,-0.4%,-0.9%,-8.1%,51.2%,33.2%,0.036,-0.5%,-1.1%,0.003
0,Team,82.0,19780,3599,6905,0.521,1846,2300,0.803,930,2440,3370,2448,1804,9315,1988,620,415,1304,271,705,0.384,3328,6200,0.537
1,Team/G,,241.2,43.9,84.2,0.521,22.5,28.0,0.803,11.3,29.8,41.1,29.9,22.0,113.6,1988,7.6,5.1,15.9,3.3,8.6,0.384,40.6,75.6,0.537
2,Lg Rank,,9,4,20,1.0,9,18,2.0,23,11,21,1,3,3,1988,20,14,6,1,1,1.0,12,23,1.0
3,Year/Year,,-0.1%,-1.3%,-2.1%,0.004,6.1%,6.8%,-0.006,-0.3%,-5.6%,-4.2%,1.1%,5.5%,0.8%,1988,10.5%,-21.1%,0.3%,30.9%,24.8%,0.018,-3.2%,-4.4%,0.007
4,Opponent,82.0,19780,3497,7260,0.482,1724,2249,0.767,1122,2194,3316,2061,1989,8828,1988,734,346,1176,110,366,0.301,3387,6894,0.491
5,Opponent/G,,241.2,42.6,88.5,0.482,21.0,27.4,0.767,13.7,26.8,40.4,25.1,24.3,107.7,1988,9.0,4.2,14.3,1.3,4.5,0.301,41.3,84.1,0.491
6,Lg Rank,,9,15,14,15.0,7,7,13.0,5,1,2,10,9,14,1988,17,1,23,3,3,6.0,16,17,15.0
7,Year/Year,,-0.1%,0.8%,-3.2%,0.019,5.9%,4.7%,0.009,-9.3%,-4.1%,-5.9%,0.0%,4.1%,1.6%,1988,1.7%,2.4%,1.7%,-11.3%,-9.6%,-0.006,1.2%,-2.8%,0.02
0,Team,82.0,19780,3520,7143,0.493,1840,2349,0.783,1179,2442,3621,2189,1876,8958,1989,639,418,1336,78,309,0.252,3442,6834,0.504
1,Team/G,,241.2,42.9,87.1,0.493,22.4,28.6,0.783,14.4,29.8,44.2,26.7,22.9,109.2,1989,7.8,5.1,16.3,1.0,3.8,0.252,42.0,83.3,0.504
2,Lg Rank,,14,9,17,6.0,9,15,11.0,12,12,12,9,6,10,1989,21,14,11,22,21,22.0,7,9,7.0
3,Year/Year,,0.0%,-2.2%,3.4%,-0.028,-0.3%,2.1%,-0.019,26.8%,0.1%,7.4%,-10.6%,4.0%,-3.8%,1989,3.1%,0.7%,2.5%,-71.2%,-56.2%,-0.132,3.4%,10.2%,-0.033
4,Opponent,82.0,19780,3475,7183,0.484,1780,2294,0.776,1048,2222,3270,2124,1950,8863,1989,762,387,1191,133,459,0.29,3342,6724,0.497
5,Opponent/G,,241.2,42.4,87.6,0.484,21.7,28.0,0.776,12.8,27.1,39.9,25.9,23.8,108.1,1989,9.3,4.7,14.5,1.6,5.6,0.29,40.8,82.0,0.497
6,Lg Rank,,14,12,11,15.0,10,7,20.0,2,2,1,16,11,10,1989,17,7,24,2,4,5.0,14,11,15.0
7,Year/Year,,0.0%,-0.6%,-1.1%,0.002,3.2%,2.0%,0.009,-6.6%,1.3%,-1.4%,3.1%,-2.0%,0.4%,1989,3.8%,11.8%,1.3%,20.9%,25.4%,-0.011,-1.3%,-2.5%,0.006
0,Team,82.0,19705,3563,7148,0.498,1791,2153,0.832,1066,2707,3773,2423,1717,9023,1990,539,455,1256,106,404,0.262,3457,6744,0.513
1,Team/G,,240.3,43.5,87.2,0.498,21.8,26.3,0.832,13.0,33.0,46.0,29.5,20.9,110.0,1990,6.6,5.5,15.3,1.3,4.9,0.262,42.2,82.2,0.513
2,Lg Rank,,25,4,11,2.0,12,21,1.0,19,1,3,1,3,8,1990,26,10,12,22,21,23.0,3,9,2.0
3,Year/Year,,-0.4%,1.2%,0.1%,0.006,-2.7%,-8.3%,0.049,-9.6%,10.9%,4.2%,10.7%,-8.5%,0.7%,1990,-15.6%,8.9%,-6.0%,35.9%,30.7%,0.01,0.4%,-1.3%,0.009
4,Opponent,82.0,19705,3438,7383,0.466,1648,2133,0.773,1046,2318,3364,2078,1845,8696,1990,736,356,1003,172,539,0.319,3266,6844,0.477
5,Opponent/G,,240.3,41.9,90.0,0.466,20.1,26.0,0.773,12.8,28.3,41.0,25.3,22.5,106.0,1990,9.0,4.3,12.2,2.1,6.6,0.319,39.8,83.5,0.477
6,Lg Rank,,25,18,22,7.0,7,5,22.0,4,10,4,18,18,11,1990,20,3,27,11,12,10.0,19,22,6.0
7,Year/Year,,-0.4%,-1.1%,2.8%,-0.018,-7.4%,-7.0%,-0.003,-0.2%,4.3%,2.9%,-2.2%,-5.4%,-1.9%,1990,-3.4%,-8.0%,-15.8%,29.3%,17.4%,0.029,-2.3%,1.8%,-0.02
0,Team,82.0,19805,3695,7214,0.512,1646,1997,0.824,1088,2697,3785,2160,1695,9145,1991,672,565,1320,109,346,0.315,3586,6868,0.522
1,Team/G,,241.5,45.1,88.0,0.512,20.1,24.4,0.824,13.3,32.9,46.2,26.3,20.7,111.5,1991,8.2,6.9,16.1,1.3,4.2,0.315,43.7,83.8,0.522
2,Lg Rank,,13,2,11,1.0,19,26,1.0,17,1,3,8,4,6,1991,16,3,14,24,25,17.0,2,6,1.0
3,Year/Year,,0.5%,3.7%,0.9%,0.014,-8.1%,-7.2%,-0.008,2.1%,-0.4%,0.3%,-10.9%,-1.3%,1.4%,1991,24.7%,24.2%,5.1%,2.8%,-14.4%,0.053,3.7%,1.8%,0.01
4,Opponent,82.0,19805,3419,7559,0.452,1639,2084,0.786,1192,2204,3396,2052,1660,8668,1991,738,381,1127,191,611,0.313,3228,6948,0.465
5,Opponent/G,,241.5,41.7,92.2,0.452,20.0,25.4,0.786,14.5,26.9,41.4,25.0,20.2,105.7,1991,9.0,4.6,13.7,2.3,7.5,0.313,39.4,84.7,0.465
6,Lg Rank,,13,19,26,2.0,9,7,27.0,20,4,7,18,27,15,1991,22,9,26,17,17,13.0,16,26,3.0
7,Year/Year,,0.5%,-0.6%,2.4%,-0.013,-0.5%,-2.3%,0.014,14.0%,-4.9%,1.0%,-1.3%,-10.0%,-0.3%,1991,0.3%,7.0%,12.4%,11.0%,13.4%,-0.007,-1.2%,1.5%,-0.013
0,Team,82.0,19780,3543,7196,0.492,1549,1917,0.808,1095,2583,3678,2072,1686,8745,1992,636,484,1165,110,359,0.306,3433,6837,0.502
1,Team/G,,241.2,43.2,87.8,0.492,18.9,23.4,0.808,13.4,31.5,44.9,25.3,20.6,106.6,1992,7.8,5.9,14.2,1.3,4.4,0.306,41.9,83.4,0.502
2,Lg Rank,,20,5,11,4.0,19,26,1.0,20,1,6,9,5,9,1992,22,9,5,27,27,21.0,4,5,7.0
3,Year/Year,,-0.1%,-4.1%,-0.2%,-0.02,-5.9%,-4.0%,-0.016,0.6%,-4.2%,-2.8%,-4.1%,-0.5%,-4.4%,1992,-5.4%,-14.3%,-11.7%,0.9%,3.8%,-0.009,-4.3%,-0.5%,-0.02
4,Opponent,82.0,19780,3323,7293,0.456,1601,2084,0.768,1178,2333,3511,1923,1634,8448,1992,680,414,1114,201,652,0.308,3122,6641,0.47
5,Opponent/G,,241.2,40.5,88.9,0.456,19.5,25.4,0.768,14.4,28.5,42.8,23.5,19.9,103.0,1992,8.3,5.0,13.6,2.5,8.0,0.308,38.1,81.0,0.47
6,Lg Rank,,20,10,19,4.0,10,10,20.0,16,8,9,11,27,8,1992,10,8,26,11,21,7.0,9,19,3.0
7,Year/Year,,-0.1%,-2.8%,-3.5%,0.003,-2.3%,0.0%,-0.018,-1.2%,5.9%,3.4%,-6.3%,-1.6%,-2.5%,1992,-7.9%,8.7%,-1.2%,5.2%,6.7%,-0.004,-3.3%,-4.4%,0.006
0,Team,82.0,19780,3453,7093,0.487,1486,1912,0.777,1076,2436,3512,1999,1862,8502,1993,647,458,1174,110,383,0.287,3343,6710,0.498
1,Team/G,,241.2,42.1,86.5,0.487,18.1,23.3,0.777,13.1,29.7,42.8,24.4,22.7,103.7,1993,7.9,5.6,14.3,1.3,4.7,0.287,40.8,81.8,0.498
2,Lg Rank,,16,7,12,6.0,25,27,4.0,18,13,16,19,12,19,1993,20,10,4,27,27,26.0,2,3,12.0
3,Year/Year,,0.0%,-2.5%,-1.4%,-0.006,-4.1%,-0.3%,-0.031,-1.7%,-5.7%,-4.5%,-3.5%,10.4%,-2.8%,1993,1.7%,-5.4%,0.8%,0.0%,6.7%,-0.019,-2.6%,-1.9%,-0.004
4,Opponent,82.0,19780,3232,6980,0.463,1749,2269,0.771,1094,2378,3472,1971,1676,8429,1993,637,386,1181,216,650,0.332,3016,6330,0.476
5,Opponent/G,,241.2,39.4,85.1,0.463,21.3,27.7,0.771,13.3,29.0,42.3,24.0,20.4,102.8,1993,7.8,4.7,14.4,2.6,7.9,0.332,36.8,77.2,0.476
6,Lg Rank,,16,5,12,6.0,17,14,25.0,9,12,12,11,27,8,1993,5,9,24,4,4,10.0,7,15,6.0
7,Year/Year,,0.0%,-2.7%,-4.3%,0.007,9.2%,8.9%,0.003,-7.1%,1.9%,-1.1%,2.5%,2.6%,-0.2%,1993,-6.3%,-6.8%,6.0%,7.5%,-0.3%,0.024,-3.4%,-4.7%,0.006
0,Team,82.0,19905,3333,7057,0.472,1463,2003,0.73,1037,2380,3417,1928,1849,8267,1994,674,440,1242,138,477,0.289,3195,6580,0.486
1,Team/G,,242.7,40.6,86.1,0.472,17.8,24.4,0.73,12.6,29.0,41.7,23.5,22.5,100.8,1994,8.2,5.4,15.1,1.7,5.8,0.289,39.0,80.2,0.486
2,Lg Rank,,1,8,9,11.0,23,22,18.0,22,17,21,19,16,16,1994,21,12,8,27,27,26.0,2,2,13.0
3,Year/Year,,0.6%,-3.5%,-0.5%,-0.015,-1.5%,4.8%,-0.047,-3.6%,-2.3%,-2.7%,-3.6%,-0.7%,-2.8%,1994,4.2%,-3.9%,5.8%,25.5%,24.5%,0.002,-4.4%,-1.9%,-0.013
4,Opponent,82.0,19905,3357,7034,0.477,1673,2218,0.754,1131,2508,3639,2089,1738,8618,1994,690,414,1273,231,665,0.347,3126,6369,0.491
5,Opponent/G,,242.7,40.9,85.8,0.477,20.4,27.0,0.754,13.8,30.6,44.4,25.5,21.2,105.1,1994,8.4,5.0,15.5,2.8,8.1,0.347,38.1,77.7,0.491
6,Lg Rank,,1,20,18,22.0,15,15,27.0,15,21,19,15,21,21,1994,11,11,17,4,1,18.0,23,22,18.0
7,Year/Year,,0.6%,3.9%,0.8%,0.014,-4.3%,-2.2%,-0.017,3.4%,5.5%,4.8%,6.0%,3.7%,2.2%,1994,8.3%,7.3%,7.8%,6.9%,2.3%,0.015,3.6%,0.6%,0.014
0,Team,82.0,19805,3179,6847,0.464,1708,2268,0.753,1156,2320,3476,1783,1975,8428,1995,612,361,1305,362,984,0.368,2817,5863,0.48
1,Team/G,,241.5,38.8,83.5,0.464,20.8,27.7,0.753,14.1,28.3,42.4,21.7,24.1,102.8,1995,7.5,4.4,15.9,4.4,12.0,0.368,34.4,71.5,0.48
2,Lg Rank,,17,11,9,15.0,8,12,8.0,4,15,6,20,17,11,1995,23,21,15,22,25,13.0,5,3,19.0
3,Year/Year,,-0.5%,-4.6%,-3.0%,-0.008,16.7%,13.2%,0.023,11.5%,-2.5%,1.7%,-7.5%,6.8%,1.9%,1995,-9.2%,-18.0%,5.1%,162.3%,106.3%,0.079,-11.8%,-10.9%,-0.005
4,Opponent,82.0,19805,3303,6820,0.484,1601,2225,0.72,1064,2335,3399,1999,1922,8582,1995,653,454,1232,375,1047,0.358,2928,5773,0.507
5,Opponent/G,,241.5,40.3,83.2,0.484,19.5,27.1,0.72,13.0,28.5,41.5,24.4,23.4,104.7,1995,8.0,5.5,15.0,4.6,12.8,0.358,35.7,70.4,0.507
6,Lg Rank,,17,24,19,23.0,15,14,4.0,14,14,13,21,14,20,1995,11,20,22,1,1,13.0,25,24,22.0
7,Year/Year,,-0.5%,-1.6%,-3.0%,0.007,-4.3%,0.3%,-0.035,-5.9%,-6.9%,-6.6%,-4.3%,10.6%,-0.4%,1995,-5.4%,9.7%,-3.2%,62.3%,57.4%,0.011,-6.3%,-9.4%,0.016
0,Team,82.0,19905,3163,6942,0.456,1630,2284,0.714,1050,2427,3477,1792,2041,8495,1996,653,406,1302,539,1453,0.371,2624,5489,0.478
1,Team/G,,242.7,38.6,84.7,0.456,19.9,27.9,0.714,12.8,29.6,42.4,21.9,24.9,103.6,1996,8.0,5.0,15.9,6.6,17.7,0.371,32.0,66.9,0.478
2,Lg Rank,,3,5,2,23.0,13,9,25.0,10,11,9,20,26,5,1996,12,16,16,11,9,14.0,11,7,20.0
3,Year/Year,,0.5%,-0.5%,1.4%,-0.009,-4.6%,0.7%,-0.039,-9.2%,4.6%,0.0%,0.5%,3.3%,0.8%,1996,6.7%,12.5%,-0.2%,48.9%,47.7%,0.003,-6.9%,-6.4%,-0.002
4,Opponent,82.0,19905,3296,6856,0.481,1767,2366,0.747,1040,2590,3630,1916,1965,8774,1996,667,489,1314,415,1162,0.357,2881,5694,0.506
5,Opponent/G,,242.7,40.2,83.6,0.481,21.5,28.9,0.747,12.7,31.6,44.3,23.4,24.0,107.0,1996,8.1,6.0,16.0,5.1,14.2,0.357,35.1,69.4,0.506
6,Lg Rank,,3,28,26,26.0,23,22,23.0,16,28,26,18,9,28,1996,17,25,13,2,2,7.0,28,28,26.0
7,Year/Year,,0.5%,-0.2%,0.5%,-0.004,10.4%,6.3%,0.027,-2.3%,10.9%,6.8%,-4.2%,2.2%,2.2%,1996,2.1%,7.7%,6.7%,10.7%,11.0%,-0.001,-1.6%,-1.4%,-0.001
0,Team,82.0,19905,3066,6967,0.44,1649,2199,0.75,1095,2188,3283,1792,1915,8248,1997,810,315,1342,467,1331,0.351,2599,5636,0.461
1,Team/G,,242.7,37.4,85.0,0.44,20.1,26.8,0.75,13.4,26.7,40.0,21.9,23.4,100.6,1997,9.9,3.8,16.4,5.7,16.2,0.351,31.7,68.7,0.461
2,Lg Rank,,5,5,2,22.0,6,7,10.0,7,26,21,15,22,5,1997,2,27,22,19,18,22.0,6,3,26.0
3,Year/Year,,0.0%,-3.1%,0.4%,-0.016,1.2%,-3.7%,0.036,4.3%,-9.8%,-5.6%,0.0%,-6.2%,-2.9%,1997,24.0%,-22.4%,3.1%,-13.4%,-8.4%,-0.02,-1.0%,2.7%,-0.017
4,Opponent,82.0,19905,3365,6696,0.503,1626,2257,0.72,1005,2628,3633,2130,1827,8849,1997,720,557,1446,493,1351,0.365,2872,5345,0.537
5,Opponent/G,,242.7,41.0,81.7,0.503,19.8,27.5,0.72,12.3,32.0,44.3,26.0,22.3,107.9,1997,8.8,6.8,17.6,6.0,16.5,0.365,35.0,65.2,0.537
6,Lg Rank,,5,29,24,29.0,20,23,2.0,9,29,28,28,13,29,1997,22,29,2,16,11,17.0,29,27,29.0
7,Year/Year,,0.0%,2.1%,-2.3%,0.022,-8.0%,-4.6%,-0.026,-3.4%,1.5%,0.1%,11.2%,-7.0%,0.9%,1997,7.9%,13.9%,10.0%,18.8%,16.3%,0.008,-0.3%,-6.1%,0.031
0,Team,82.0,19730,3012,6934,0.434,1425,1964,0.726,1196,2044,3240,1816,2203,7864,1998,987,366,1330,415,1249,0.332,2597,5685,0.457
1,Team/G,,240.6,36.7,84.6,0.434,17.4,24.0,0.726,14.6,24.9,39.5,22.1,26.9,95.9,1998,12.0,4.5,16.2,5.1,15.2,0.332,31.7,69.3,0.457
2,Lg Rank,,27,8,1,25.0,26,25,21.0,4,29,26,14,29,14,1998,1,21,22,8,6,20.0,13,9,23.0
3,Year/Year,,-0.9%,-1.8%,-0.5%,-0.006,-13.6%,-10.7%,-0.024,9.2%,-6.6%,-1.3%,1.3%,15.0%,-4.7%,1998,21.9%,16.2%,-0.9%,-11.1%,-6.2%,-0.019,-0.1%,0.9%,-0.004
4,Opponent,82.0,19730,2864,5981,0.479,2052,2756,0.745,1015,2446,3461,1826,1719,8079,1998,696,406,1688,299,940,0.318,2565,5041,0.509
5,Opponent/G,,240.6,34.9,72.9,0.479,25.0,33.6,0.745,12.4,29.8,42.2,22.3,21.0,98.5,1998,8.5,5.0,20.6,3.6,11.5,0.318,31.3,61.5,0.509
6,Lg Rank,,27,10,1,28.0,29,29,22.0,8,23,19,19,26,22,1998,17,16,1,2,5,3.0,13,1,29.0
7,Year/Year,,-0.9%,-14.9%,-10.7%,-0.024,26.2%,22.1%,0.024,1.0%,-6.9%,-4.7%,-14.3%,-5.9%,-8.7%,1998,-3.3%,-27.1%,16.7%,-39.4%,-30.4%,-0.047,-10.7%,-5.7%,-0.028
0,Team,50.0,12150,1816,4164,0.436,745,1077,0.692,680,1458,2138,1073,1193,4650,1999,453,255,807,273,758,0.36,1543,3406,0.453
1,Team/G,,243.0,36.3,83.3,0.436,14.9,21.5,0.692,13.6,29.2,42.8,21.5,23.9,93.0,1999,9.1,5.1,16.1,5.5,15.2,0.36,30.9,68.1,0.453
2,Lg Rank,,5,4,4,16.0,29,29,25.0,8,13,10,10,25,10,1999,4,15,23,7,7,9.0,10,6,16.0
3,Year/Year,,1.0%,-1.1%,-1.5%,0.002,-14.3%,-10.1%,-0.034,-6.8%,17.0%,8.2%,-3.1%,-11.2%,-3.0%,1999,-24.7%,14.3%,-0.5%,7.9%,-0.5%,0.028,-2.6%,-1.7%,-0.004
4,Opponent,50.0,12150,1725,3896,0.443,1118,1506,0.742,642,1544,2186,1018,1001,4743,1999,461,253,841,175,561,0.312,1550,3335,0.465
5,Opponent/G,,243.0,34.5,77.9,0.443,22.4,30.1,0.742,12.8,30.9,43.7,20.4,20.0,94.9,1999,9.2,5.1,16.8,3.5,11.2,0.312,31.0,66.7,0.465
6,Lg Rank,,5,18,16,18.0,29,28,24.0,20,25,27,10,29,22,1999,26,18,3,2,2,3.0,21,22,20.0
7,Year/Year,,1.0%,-1.2%,6.8%,-0.036,-10.6%,-10.4%,-0.002,3.7%,3.5%,3.6%,-8.6%,-4.5%,-3.7%,1999,8.6%,2.2%,-18.3%,-4.0%,-2.1%,-0.006,-0.9%,8.5%,-0.044
0,Team,82.0,19730,3054,6880,0.444,1621,2175,0.745,1108,2420,3528,1741,2223,8146,2000,795,286,1259,417,1260,0.331,2637,5620,0.469
1,Team/G,,240.6,37.2,83.9,0.444,19.8,26.5,0.745,13.5,29.5,43.0,21.2,27.1,99.3,2000,9.7,3.5,15.4,5.1,15.4,0.331,32.2,68.5,0.469
2,Lg Rank,,26,10,10,20.0,8,7,18.0,6,24,13,21,29,9,2000,1,28,15,13,9,23.0,11,13,15.0
3,Year/Year,,-1.0%,2.5%,0.7%,0.008,32.7%,23.1%,0.054,-0.6%,1.2%,0.6%,-1.1%,13.6%,6.8%,2000,7.0%,-31.6%,-4.9%,-6.9%,1.4%,-0.029,4.2%,0.6%,0.016
4,Opponent,82.0,19730,2960,6304,0.47,1929,2563,0.753,857,2534,3391,1798,1928,8208,2000,638,473,1395,359,995,0.361,2601,5309,0.49
5,Opponent/G,,240.6,36.1,76.9,0.47,23.5,31.3,0.753,10.5,30.9,41.4,21.9,23.5,100.1,2000,7.8,5.8,17.0,4.4,12.1,0.361,31.7,64.7,0.49
6,Lg Rank,,26,11,2,27.0,29,29,21.0,1,18,8,12,12,20,2000,16,23,6,6,2,20.0,13,4,27.0
7,Year/Year,,-1.0%,4.6%,-1.3%,0.027,5.2%,3.8%,0.01,-18.6%,0.1%,-5.4%,7.7%,17.4%,5.5%,2000,-15.6%,14.0%,1.1%,25.1%,8.1%,0.049,2.3%,-2.9%,0.025
0,Team,82.0,19830,2773,6485,0.428,1621,2190,0.74,897,2367,3264,1708,1952,7759,2001,769,336,1285,592,1633,0.363,2181,4852,0.45
1,Team/G,,241.8,33.8,79.1,0.428,19.8,26.7,0.74,10.9,28.9,39.8,20.8,23.8,94.6,2001,9.4,4.1,15.7,7.2,19.9,0.363,26.6,59.2,0.45
2,Lg Rank,,13,26,20,25.0,6,7,20.0,25,27,26,19,25,16,2001,3,28,19,1,1,8.0,29,29,23.0
3,Year/Year,,0.5%,-9.2%,-5.7%,-0.016,0.0%,0.7%,-0.005,-19.0%,-2.2%,-7.5%,-1.9%,-12.2%,-4.8%,2001,-3.3%,17.5%,2.1%,42.0%,29.6%,0.032,-17.3%,-13.7%,-0.02
4,Opponent,82.0,19830,2935,6392,0.459,1634,2178,0.75,888,2650,3538,1885,1903,7934,2001,650,440,1402,430,1170,0.368,2505,5222,0.48
5,Opponent/G,,241.8,35.8,78.0,0.459,19.9,26.6,0.75,10.8,32.3,43.1,23.0,23.2,96.8,2001,7.9,5.4,17.1,5.2,14.3,0.368,30.5,63.7,0.48
6,Lg Rank,,13,14,5,25.0,24,23,18.0,3,27,20,23,8,20,2001,18,17,3,24,22,26.0,12,4,25.0
7,Year/Year,,0.5%,-0.8%,1.4%,-0.01,-15.3%,-15.0%,-0.002,3.6%,4.6%,4.3%,4.8%,-1.3%,-3.3%,2001,1.9%,-7.0%,0.5%,19.8%,17.6%,0.007,-3.7%,-1.6%,-0.01
0,Team,82.0,19830,2852,6731,0.424,1498,1960,0.764,891,2570,3461,1722,1776,7901,2002,793,292,1114,699,1946,0.359,2153,4785,0.45
1,Team/G,,241.8,34.8,82.1,0.424,18.3,23.9,0.764,10.9,31.3,42.2,21.0,21.7,96.4,2002,9.7,3.6,13.6,8.5,23.7,0.359,26.3,58.4,0.45
2,Lg Rank,,8,22,10,29.0,10,12,10.0,26,3,14,20,18,12,2002,1,28,5,1,1,11.0,29,29,25.0
3,Year/Year,,0.0%,2.8%,3.8%,-0.004,-7.6%,-10.5%,0.024,-0.7%,8.6%,6.0%,0.8%,-9.0%,1.8%,2002,3.1%,-13.1%,-13.3%,18.1%,19.2%,-0.003,-1.3%,-1.4%,0.0
4,Opponent,82.0,19830,2797,6579,0.425,1612,2091,0.771,954,2807,3761,1802,1734,7720,2002,623,476,1335,514,1511,0.34,2283,5068,0.45
5,Opponent/G,,241.8,34.1,80.2,0.425,19.7,25.5,0.771,11.6,34.2,45.9,22.0,21.1,94.1,2002,7.6,5.8,16.3,6.3,18.4,0.34,27.8,61.8,0.45
6,Lg Rank,,8,4,11,3.0,26,24,28.0,7,29,29,12,13,9,2002,13,25,2,29,29,5.0,1,2,6.0
7,Year/Year,,0.0%,-4.7%,2.9%,-0.034,-1.3%,-4.0%,0.021,7.4%,5.9%,6.3%,-4.4%,-8.9%,-2.7%,2002,-4.2%,8.2%,-4.8%,19.5%,29.1%,-0.027,-8.9%,-2.9%,-0.029
0,Team,82.0,19830,2700,6509,0.415,1480,1994,0.742,849,2471,3320,1575,1758,7599,2003,720,303,1147,719,2155,0.334,1981,4354,0.455
1,Team/G,,241.8,32.9,79.4,0.415,18.0,24.3,0.742,10.4,30.1,40.5,19.2,21.4,92.7,2003,8.8,3.7,14.0,8.8,26.3,0.334,24.2,53.1,0.455
2,Lg Rank,,14,26,21,27.0,17,16,22.0,28,14,26,27,11,22,2003,4,25,7,1,1,21.0,29,29,23.0
3,Year/Year,,0.0%,-5.3%,-3.3%,-0.009,-1.2%,1.7%,-0.022,-4.7%,-3.9%,-4.1%,-8.5%,-1.0%,-3.8%,2003,-9.2%,3.8%,3.0%,2.9%,10.7%,-0.026,-8.0%,-9.0%,0.005
4,Opponent,82.0,19830,2804,6450,0.435,1560,2084,0.749,937,2750,3687,1824,1798,7631,2003,617,367,1315,463,1400,0.331,2341,5050,0.464
