,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
2,Lg Rank,,2,20,18,15.0,15,12,16.0,13,15,14,17,13,20,1985,15,3,12,10,11,4.0,22,18,17.0
3,Year/Year,,0.0%,6.6%,4.6%,0.009,-3.0%,-1.8%,-0.01,4.4%,5.1%,4.8%,10.0%,-2.1%,5.1%,1985,6.2%,-3.0%,11.0%,217.4%,121.7%,0.094,5.1%,2.7%,0.011
4,Opponent,82.0,19855,3504,7267,0.482,1808,2384,0.758,1332,2411,3743,2087,1972,8862,1985,674,373,1488,46,212,0.217,3458,7055,0.49
5,Opponent/G,,242.1,42.7,88.6,0.482,22.0,29.1,0.758,16.2,29.4,45.6,25.5,24.0,108.1,1985,8.2,4.5,18.1,0.6,2.6,0.217,42.2,86.0,0.49
6,Lg Rank,,2,6,10,7.0,9,10,5.0,22,14,20,7,17,4,1985,11,4,11,1,2,1.0,9,11,7.0
7,Year/Year,,0.0%,6.9%,6.2%,0.003,-1.4%,0.2%,-0.012,11.8%,0.0%,3.9%,3.0%,-5.5%,5.2%,1985,16.4%,-12.0%,5.6%,17.9%,14.6%,0.006,6.8%,5.9%,0.004
0,Team,82.0,19805,3447,7029,0.49,1979,2704,0.732,1249,2405,3654,2025,2170,8906,1986,736,434,1483,33,166,0.199,3414,6863,0.497
1,Team/G,,241.5,42.0,85.7,0.49,24.1,33.0,0.732,15.2,29.3,44.6,24.7,26.5,108.6,1986,9.0,5.3,18.1,0.4,2.0,0.199,41.6,83.7,0.497
2,Lg Rank,,8,17,22,8.0,6,3,19.0,6,14,8,16,18,17,1986,12,9,14,21,21,22.0,16,16,9.0
3,Year/Year,,-0.3%,0.1%,-1.3%,0.007,11.1%,14.0%,-0.02,7.6%,2.6%,4.2%,0.8%,6.0%,1.9%,1986,10.7%,-19.8%,0.5%,-54.8%,-29.4%,-0.112,1.3%,-0.3%,0.008
4,Opponent,82.0,19805,3360,7074,0.475,1905,2508,0.76,1202,2329,3531,1945,2129,8712,1986,697,371,1494,87,283,0.307,3273,6791,0.482
5,Opponent/G,,241.5,41.0,86.3,0.475,23.2,30.6,0.76,14.7,28.4,43.1,23.7,26.0,106.2,1986,8.5,4.5,18.2,1.1,3.5,0.307,39.9,82.8,0.482
6,Lg Rank,,8,4,4,7.0,10,12,15.0,18,8,12,2,7,6,1986,9,4,10,17,17,20.0,4,4,6.0
7,Year/Year,,-0.3%,-4.1%,-2.7%,-0.007,5.4%,5.2%,0.001,-9.8%,-3.4%,-5.7%,-6.8%,8.0%,-1.7%,1986,3.4%,-0.5%,0.4%,89.1%,33.5%,0.09,-5.3%,-3.7%,-0.008
0,Team,82.0,19730,3435,7141,0.481,2019,2661,0.759,1350,2478,3828,2077,2152,9024,1987,700,511,1279,135,425,0.318,3300,6716,0.491
1,Team/G,,240.6,41.9,87.1,0.481,24.6,32.5,0.759,16.5,30.2,46.7,25.3,26.2,110.0,1987,8.5,6.2,15.6,1.6,5.2,0.318,40.2,81.9,0.491
2,Lg Rank,,21,16,18,9.0,3,3,15.0,2,6,2,14,19,12,1987,14,7,6,8,8,9.0,17,18,9.0
3,Year/Year,,-0.4%,-0.3%,1.6%,-0.009,2.0%,-1.6%,0.027,8.1%,3.0%,4.8%,2.6%,-0.8%,1.3%,1987,-4.9%,17.7%,-13.8%,309.1%,156.0%,0.119,-3.3%,-2.1%,-0.006
4,Opponent,82.0,19730,3158,6998,0.451,1987,2598,0.765,1196,2277,3473,1917,2034,8431,1987,619,385,1314,128,426,0.3,3030,6572,0.461
5,Opponent/G,,240.6,38.5,85.3,0.451,24.2,31.7,0.765,14.6,27.8,42.4,23.4,24.8,102.8,1987,7.5,4.7,16.0,1.6,5.2,0.3,37.0,80.1,0.461
6,Lg Rank,,21,1,4,1.0,17,17,15.0,11,3,4,1,9,1,1987,4,3,19,19,19,13.0,1,2,1.0
7,Year/Year,,-0.4%,-6.0%,-1.1%,-0.024,4.3%,3.6%,0.005,-0.5%,-2.2%,-1.6%,-1.4%,-4.5%,-3.2%,1987,-11.2%,3.8%,-12.0%,47.1%,50.5%,-0.007,-7.4%,-3.2%,-0.021
0,Team,82.0,19780,3443,7102,0.485,1873,2441,0.767,1228,2379,3607,2062,2050,8844,1988,635,537,1225,85,282,0.301,3358,6820,0.492
1,Team/G,,241.2,42.0,86.6,0.485,22.8,29.8,0.767,15.0,29.0,44.0,25.1,25.0,107.9,1988,7.7,6.5,14.9,1.0,3.4,0.301,41.0,83.2,0.492
2,Lg Rank,,9,13,14,10.0,8,9,12.0,8,12,9,13,19,13,1988,19,2,2,18,20,14.0,10,10,10.0
3,Year/Year,,0.3%,0.2%,-0.5%,0.004,-7.2%,-8.3%,0.009,-9.0%,-4.0%,-5.8%,-0.7%,-4.7%,-2.0%,1988,-9.3%,5.1%,-4.2%,-37.0%,-33.6%,-0.016,1.8%,1.5%,0.001
4,Opponent,82.0,19780,3243,6885,0.471,1927,2480,0.777,1156,2353,3509,1976,2008,8549,1988,640,353,1322,136,406,0.335,3107,6479,0.48
5,Opponent/G,,241.2,39.5,84.0,0.471,23.5,30.2,0.777,14.1,28.7,42.8,24.1,24.5,104.3,1988,7.8,4.3,16.1,1.7,5.0,0.335,37.9,79.0,0.48
6,Lg Rank,,9,2,3,6.0,19,17,20.0,11,10,11,5,7,4,1988,6,2,15,17,14,19.0,2,3,4.0
7,Year/Year,,0.3%,2.7%,-1.6%,0.02,-3.0%,-4.5%,0.012,-3.3%,3.3%,1.0%,3.1%,-1.3%,1.4%,1988,3.4%,-8.3%,0.6%,6.2%,-4.7%,0.035,2.5%,-1.4%,0.019
0,Team,82.0,19805,3412,7230,0.472,2168,2709,0.8,1372,2316,3688,1990,1880,9102,1989,817,474,1310,110,397,0.277,3302,6833,0.483
1,Team/G,,241.5,41.6,88.2,0.472,26.4,33.0,0.8,16.7,28.2,45.0,24.3,22.9,111.0,1989,10.0,5.8,16.0,1.3,4.8,0.277,40.3,83.3,0.483
2,Lg Rank,,10,16,12,16.0,1,2,3.0,3,19,8,21,8,9,1989,7,8,7,20,19,21.0,11,10,16.0
3,Year/Year,,0.1%,-0.9%,1.8%,-0.013,15.8%,11.0%,0.033,11.7%,-2.6%,2.2%,-3.5%,-8.3%,2.9%,1989,28.7%,-11.7%,6.9%,29.4%,40.8%,-0.024,-1.7%,0.2%,-0.009
4,Opponent,82.0,19805,3363,7124,0.472,1826,2329,0.784,1261,2325,3586,2037,2109,8699,1989,687,348,1487,147,511,0.288,3216,6613,0.486
5,Opponent/G,,241.5,41.0,86.9,0.472,22.3,28.4,0.784,15.4,28.4,43.7,24.8,25.7,106.1,1989,8.4,4.2,18.1,1.8,6.2,0.288,39.2,80.6,0.486
6,Lg Rank,,10,5,7,10.0,12,11,24.0,22,9,15,6,1,7,1989,10,2,9,3,8,3.0,6,7,10.0
7,Year/Year,,0.1%,3.7%,3.5%,0.001,-5.2%,-6.1%,0.007,9.1%,-1.2%,2.2%,3.1%,5.0%,1.8%,1989,7.3%,-1.4%,12.5%,8.1%,25.9%,-0.047,3.5%,2.1%,0.007
0,Team,82.0,19730,3417,7019,0.487,1943,2544,0.764,1273,2187,3460,1820,1871,8901,1990,717,353,1270,124,411,0.302,3293,6608,0.498
1,Team/G,,240.6,41.7,85.6,0.487,23.7,31.0,0.764,15.5,26.7,42.2,22.2,22.8,108.5,1990,8.7,4.3,15.5,1.5,5.0,0.302,40.2,80.6,0.498
2,Lg Rank,,22,14,18,8.0,6,5,12.0,5,26,18,25,11,11,1990,13,20,13,20,20,19.0,10,11,10.0
3,Year/Year,,-0.4%,0.1%,-2.9%,0.015,-10.4%,-6.1%,-0.037,-7.2%,-5.6%,-6.2%,-8.5%,-0.5%,-2.2%,1990,-12.2%,-25.5%,-3.1%,12.7%,3.5%,0.025,-0.3%,-3.3%,0.015
4,Opponent,82.0,19730,3438,6935,0.496,1760,2279,0.772,1151,2236,3387,2144,1961,8817,1990,672,389,1294,181,533,0.34,3257,6402,0.509
5,Opponent/G,,240.6,41.9,84.6,0.496,21.5,27.8,0.772,14.0,27.3,41.3,26.1,23.9,107.5,1990,8.2,4.7,15.8,2.2,6.5,0.34,39.7,78.1,0.509
6,Lg Rank,,22,18,7,25.0,11,11,21.0,19,3,9,24,7,17,1990,12,9,14,17,11,19.0,15,7,26.0
7,Year/Year,,-0.4%,2.2%,-2.7%,0.024,-3.6%,-2.1%,-0.012,-8.7%,-3.8%,-5.5%,5.3%,-7.0%,1.4%,1990,-2.2%,11.8%,-13.0%,23.1%,4.3%,0.052,1.3%,-3.2%,0.022
0,Team,82.0,19755,3349,7223,0.464,2034,2544,0.8,1235,2420,3655,1864,1768,9003,1991,729,374,1231,271,836,0.324,3078,6387,0.482
1,Team/G,,240.9,40.8,88.1,0.464,24.8,31.0,0.8,15.1,29.5,44.6,22.7,21.6,109.8,1991,8.9,4.6,15.0,3.3,10.2,0.324,37.5,77.9,0.482
2,Lg Rank,,23,13,10,20.0,3,3,4.0,6,14,11,22,7,8,1991,10,22,7,4,4,10.0,22,17,17.0
3,Year/Year,,0.1%,-2.0%,2.9%,-0.023,4.7%,0.0%,0.036,-3.0%,10.7%,5.6%,2.4%,-5.5%,1.1%,1991,1.7%,5.9%,-3.1%,118.5%,103.4%,0.022,-6.5%,-3.3%,-0.016
4,Opponent,82.0,19755,3568,7219,0.494,1587,2069,0.767,1080,2499,3579,2320,2034,8940,1991,688,361,1291,217,621,0.349,3351,6598,0.508
5,Opponent/G,,240.9,43.5,88.0,0.494,19.4,25.2,0.767,13.2,30.5,43.6,28.3,24.8,109.0,1991,8.4,4.4,15.7,2.6,7.6,0.349,40.9,80.5,0.508
6,Lg Rank,,23,25,15,26.0,6,6,14.0,4,21,16,26,5,23,1991,10,7,13,23,18,26.0,25,15,26.0
7,Year/Year,,0.1%,3.8%,4.1%,-0.001,-9.8%,-9.2%,-0.005,-6.2%,11.8%,5.7%,8.2%,3.7%,1.4%,1991,2.4%,-7.2%,-0.2%,19.9%,16.5%,0.01,2.9%,3.1%,-0.001
0,Team,82.0,19905,3492,7476,0.467,1517,2074,0.731,1288,2498,3786,2123,1771,8711,1992,793,320,1255,210,671,0.313,3282,6805,0.482
1,Team/G,,242.7,42.6,91.2,0.467,18.5,25.3,0.731,15.7,30.5,46.2,25.9,21.6,106.2,1992,9.7,3.9,15.3,2.6,8.2,0.313,40.0,83.0,0.482
2,Lg Rank,,2,7,3,16.0,22,19,26.0,5,7,3,8,10,11,1992,5,25,12,13,11,20.0,6,6,16.0
3,Year/Year,,0.8%,4.3%,3.5%,0.003,-25.4%,-18.5%,-0.068,4.3%,3.2%,3.6%,13.9%,0.2%,-3.2%,1992,8.8%,-14.4%,1.9%,-22.5%,-19.7%,-0.011,6.6%,6.5%,0.0
4,Opponent,82.0,19905,3523,7342,0.48,1537,2006,0.766,1160,2545,3705,2168,1732,8834,1992,711,393,1253,251,732,0.343,3272,6610,0.495
5,Opponent/G,,242.7,43.0,89.5,0.48,18.7,24.5,0.766,14.1,31.0,45.2,26.4,21.1,107.7,1992,8.7,4.8,15.3,3.1,8.9,0.343,39.9,80.6,0.495
6,Lg Rank,,2,23,22,18.0,8,7,18.0,13,23,21,24,22,21,1992,16,6,16,26,25,19.0,21,17,20.0
7,Year/Year,,0.8%,-1.3%,1.7%,-0.014,-3.2%,-3.0%,-0.001,7.4%,1.8%,3.5%,-6.6%,-14.8%,-1.2%,1992,3.3%,8.9%,-2.9%,15.7%,17.9%,-0.007,-2.4%,0.2%,-0.013
0,Team,82.0,19830,3392,7272,0.466,1648,2221,0.742,1290,2344,3634,2084,1807,8814,1993,806,278,1339,382,1076,0.355,3010,6196,0.486
1,Team/G,,241.8,41.4,88.7,0.466,20.1,27.1,0.742,15.7,28.6,44.3,25.4,22.0,107.5,1993,9.8,3.4,16.3,4.7,13.1,0.355,36.7,75.6,0.486
2,Lg Rank,,9,9,4,17.0,19,18,19.0,3,18,7,11,10,9,1993,4,26,17,3,2,7.0,19,18,16.0
3,Year/Year,,-0.4%,-2.9%,-2.7%,-0.001,8.6%,7.1%,0.011,0.2%,-6.2%,-4.0%,-1.8%,2.0%,1.2%,1993,1.6%,-13.1%,6.7%,81.9%,60.4%,0.042,-8.3%,-8.9%,0.004
4,Opponent,82.0,19830,3509,7074,0.496,1586,2092,0.758,1080,2413,3493,2189,1881,8885,1993,735,363,1363,281,833,0.337,3228,6241,0.517
5,Opponent/G,,241.8,42.8,86.3,0.496,19.3,25.5,0.758,13.2,29.4,42.6,26.7,22.9,108.4,1993,9.0,4.4,16.6,3.4,10.2,0.337,39.4,76.1,0.517
6,Lg Rank,,9,24,15,26.0,11,10,16.0,7,18,13,25,13,21,1993,19,3,7,27,26,14.0,23,10,27.0
7,Year/Year,,-0.4%,-0.4%,-3.7%,0.016,3.2%,4.3%,-0.008,-6.9%,-5.2%,-5.7%,1.0%,8.6%,0.6%,1993,3.4%,-7.6%,8.8%,12.0%,13.8%,-0.006,-1.3%,-5.6%,0.022
0,Team,82.0,19755,3247,7039,0.461,1556,2070,0.752,1250,2423,3673,2056,1625,8318,1994,915,449,1252,268,830,0.323,2979,6209,0.48
1,Team/G,,240.9,39.6,85.8,0.461,19.0,25.2,0.752,15.2,29.5,44.8,25.1,19.8,101.4,1994,11.2,5.5,15.3,3.3,10.1,0.323,36.3,75.7,0.48
2,Lg Rank,,13,10,10,17.0,17,21,6.0,5,9,5,12,2,11,1994,2,11,9,13,12,20.0,13,9,16.0
3,Year/Year,,-0.4%,-4.3%,-3.2%,-0.005,-5.6%,-6.8%,0.01,-3.1%,3.4%,1.1%,-1.3%,-10.1%,-5.6%,1994,13.5%,61.5%,-6.5%,-29.8%,-22.9%,-0.032,-1.0%,0.2%,-0.006
4,Opponent,82.0,19755,3163,6954,0.455,1285,1732,0.742,1157,2358,3515,1897,1722,7886,1994,641,338,1465,275,872,0.315,2888,6082,0.475
5,Opponent/G,,240.9,38.6,84.8,0.455,15.7,21.1,0.742,14.1,28.8,42.9,23.1,21.0,96.2,1994,7.8,4.1,17.9,3.4,10.6,0.315,35.2,74.2,0.475
6,Lg Rank,,13,11,13,8.0,1,1,20.0,19,13,15,8,24,4,1994,5,3,2,15,22,7.0,10,12,10.0
7,Year/Year,,-0.4%,-9.9%,-1.7%,-0.041,-19.0%,-17.2%,-0.016,7.1%,-2.3%,0.6%,-13.3%,-8.5%,-11.2%,1994,-12.8%,-6.9%,7.5%,-2.1%,4.7%,-0.022,-10.5%,-2.5%,-0.042
0,Team,82.0,19855,2986,6680,0.447,1410,1948,0.724,1104,2272,3376,1757,1804,7921,1995,738,412,1221,539,1580,0.341,2447,5100,0.48
1,Team/G,,242.1,36.4,81.5,0.447,17.2,23.8,0.724,13.5,27.7,41.2,21.4,22.0,96.6,1995,9.0,5.0,14.9,6.6,19.3,0.341,29.8,62.2,0.48
2,Lg Rank,,9,21,15,23.0,27,26,20.0,9,19,15,23,5,24,1995,6,12,4,5,4,22.0,26,24,20.0
3,Year/Year,,0.5%,-8.0%,-5.1%,-0.014,-9.4%,-5.9%,-0.028,-11.7%,-6.2%,-8.1%,-14.5%,11.0%,-4.8%,1995,-19.3%,-8.2%,-2.5%,101.1%,90.4%,0.018,-17.9%,-17.9%,0.0
4,Opponent,82.0,19855,3001,6485,0.463,1394,1919,0.726,1051,2391,3442,1733,1815,7816,1995,608,320,1359,420,1212,0.347,2581,5273,0.489
5,Opponent/G,,242.1,36.6,79.1,0.463,17.0,23.4,0.726,12.8,29.2,42.0,21.1,22.1,95.3,1995,7.4,3.9,16.6,5.1,14.8,0.347,31.5,64.3,0.489
6,Lg Rank,,9,8,8,15.0,3,4,8.0,11,20,16,4,22,3,1995,3,1,6,8,11,7.0,8,9,15.0
7,Year/Year,,0.5%,-5.1%,-6.7%,0.008,8.5%,10.8%,-0.015,-9.2%,1.4%,-2.1%,-8.6%,5.4%,-0.9%,1995,-5.1%,-5.3%,-7.2%,52.7%,39.0%,0.031,-10.6%,-13.3%,0.015
0,Team,82.0,19730,2985,6665,0.448,1523,2012,0.757,1182,2148,3330,1609,1714,8059,1996,771,319,1228,566,1595,0.355,2419,5070,0.477
1,Team/G,,240.6,36.4,81.3,0.448,18.6,24.5,0.757,14.4,26.2,40.6,19.6,20.9,98.3,1996,9.4,3.9,15.0,6.9,19.5,0.355,29.5,61.8,0.477
2,Lg Rank,,24,20,9,25.0,20,21,10.0,4,28,16,29,4,18,1996,2,27,9,7,5,19.0,23,22,21.0
3,Year/Year,,-0.6%,-0.0%,-0.2%,0.001,8.0%,3.3%,0.033,7.1%,-5.5%,-1.4%,-8.4%,-5.0%,1.7%,1996,4.5%,-22.6%,0.6%,5.0%,0.9%,0.014,-1.1%,-0.6%,-0.003
4,Opponent,82.0,19730,3044,6419,0.474,1392,1865,0.746,1054,2292,3346,1841,1807,7959,1996,580,338,1405,479,1329,0.36,2565,5090,0.504
5,Opponent/G,,240.6,37.1,78.3,0.474,17.0,22.7,0.746,12.9,28.0,40.8,22.5,22.0,97.1,1996,7.1,4.1,17.1,5.8,16.2,0.36,31.3,62.1,0.504
6,Lg Rank,,24,13,6,20.0,1,2,22.0,17,8,12,13,23,10,1996,4,5,3,15,15,10.0,14,7,24.0
7,Year/Year,,-0.6%,1.4%,-1.0%,0.011,-0.1%,-2.8%,0.02,0.3%,-4.1%,-2.8%,6.2%,-0.4%,1.8%,1996,-4.6%,5.6%,3.4%,14.0%,9.7%,0.014,-0.6%,-3.5%,0.014
0,Team,82.0,19805,2812,6307,0.446,1491,1955,0.763,1021,2350,3371,1557,1591,7774,1997,701,427,1228,659,1834,0.359,2153,4473,0.481
1,Team/G,,241.5,34.3,76.9,0.446,18.2,23.8,0.763,12.5,28.7,41.1,19.0,19.4,94.8,1997,8.5,5.2,15.0,8.0,22.4,0.359,26.3,54.5,0.481
2,Lg Rank,,18,28,22,20.0,19,24,4.0,16,14,13,28,1,23,1997,9,11,7,3,3,15.0,28,28,14.0
3,Year/Year,,0.4%,-5.8%,-5.4%,-0.002,-2.1%,-2.8%,0.006,-13.6%,9.4%,1.2%,-3.2%,-7.2%,-3.5%,1997,-9.1%,33.9%,0.0%,16.4%,15.0%,0.004,-11.0%,-11.8%,0.004
4,Opponent,82.0,19805,2804,6451,0.435,1235,1676,0.737,1045,2225,3270,1665,1747,7328,1997,605,332,1267,485,1399,0.347,2319,5052,0.459
5,Opponent/G,,241.5,34.2,78.7,0.435,15.1,20.4,0.737,12.7,27.1,39.9,20.3,21.3,89.4,1997,7.4,4.0,15.5,5.9,17.1,0.347,28.3,61.6,0.459
6,Lg Rank,,18,9,14,3.0,2,2,13.0,14,6,8,7,23,4,1997,4,4,19,13,17,6.0,8,10,4.0
7,Year/Year,,0.4%,-7.9%,0.5%,-0.04,-11.3%,-10.1%,-0.01,-0.9%,-2.9%,-2.3%,-9.6%,-3.3%,-7.9%,1997,4.3%,-1.8%,-9.8%,1.3%,5.3%,-0.014,-9.6%,-0.7%,-0.045
0,Team,82.0,19880,2887,6352,0.455,1749,2314,0.756,1106,2417,3523,1569,1671,7860,1998,653,491,1214,337,1016,0.332,2550,5336,0.478
1,Team/G,,242.4,35.2,77.5,0.455,21.3,28.2,0.756,13.5,29.5,43.0,19.1,20.4,95.9,1998,8.0,6.0,14.8,4.1,12.4,0.332,31.1,65.1,0.478
2,Lg Rank,,7,19,23,11.0,4,5,7.0,9,10,6,26,4,15,1998,17,4,9,13,13,21.0,19,21,12.0
3,Year/Year,,0.4%,2.7%,0.7%,0.009,17.3%,18.4%,-0.007,8.3%,2.9%,4.5%,0.8%,5.0%,1.1%,1998,-6.8%,15.0%,-1.1%,-48.9%,-44.6%,-0.028,18.4%,19.3%,-0.003
4,Opponent,82.0,19880,2961,6698,0.442,1302,1772,0.735,1081,2152,3233,1753,1892,7572,1998,617,372,1118,348,1017,0.342,2613,5681,0.46
5,Opponent/G,,242.4,36.1,81.7,0.442,15.9,21.6,0.735,13.2,26.2,39.4,21.4,23.1,92.3,1998,7.5,4.5,13.6,4.2,12.4,0.342,31.9,69.3,0.46
6,Lg Rank,,7,16,20,11.0,1,2,14.0,16,2,6,10,8,8,1998,4,7,28,13,11,12.0,18,22,12.0
7,Year/Year,,0.4%,5.6%,3.8%,0.007,5.4%,5.7%,-0.002,3.4%,-3.3%,-1.1%,5.3%,8.3%,3.3%,1998,2.0%,12.0%,-11.8%,-28.2%,-27.3%,-0.004,12.7%,12.5%,0.001
0,Team,50.0,12075,1539,3760,0.409,1040,1422,0.731,676,1499,2175,782,987,4315,1999,346,260,745,197,644,0.306,1342,3116,0.431
1,Team/G,,241.5,30.8,75.2,0.409,20.8,28.4,0.731,13.5,30.0,43.5,15.6,19.7,86.3,1999,6.9,5.2,14.9,3.9,12.9,0.306,26.8,62.3,0.431
2,Lg Rank,,13,28,23,27.0,3,4,15.0,9,9,5,29,3,28,1999,27,13,9,20,17,25.0,28,20,27.0
3,Year/Year,,-0.4%,-12.6%,-2.9%,-0.045,-2.5%,0.8%,-0.024,0.2%,1.7%,1.2%,-18.3%,-3.1%,-10.0%,1999,-13.1%,-13.2%,0.6%,-4.1%,4.0%,-0.026,-13.7%,-4.2%,-0.047
4,Opponent,50.0,12075,1598,3873,0.413,784,1076,0.729,581,1369,1950,895,1202,4170,1999,379,243,675,190,634,0.3,1408,3239,0.435
5,Opponent/G,,241.5,32.0,77.5,0.413,15.7,21.5,0.729,11.6,27.4,39.0,17.9,24.0,83.4,1999,7.6,4.9,13.5,3.8,12.7,0.3,28.2,64.8,0.435
6,Lg Rank,,13,6,15,4.0,3,3,15.0,3,3,3,2,3,1,1999,4,13,27,3,8,1.0,8,15,5.0
7,Year/Year,,-0.4%,-11.5%,-5.2%,-0.029,-1.2%,-0.4%,-0.006,-11.9%,4.3%,-1.1%,-16.3%,4.2%,-9.7%,1999,0.7%,7.1%,-1.0%,-10.5%,2.2%,-0.042,-11.6%,-6.5%,-0.025
0,Team,82.0,19830,3000,6807,0.441,1477,1987,0.743,1146,2570,3716,1548,1718,7735,2000,500,461,1266,258,814,0.317,2742,5993,0.458
1,Team/G,,241.8,36.6,83.0,0.441,18.0,24.2,0.743,14.0,31.3,45.3,18.9,21.0,94.3,2000,6.1,5.6,15.4,3.1,9.9,0.317,33.4,73.1,0.458
2,Lg Rank,,7,16,13,24.0,22,21,19.0,3,9,3,28,4,25,2000,29,9,16,27,27,29.0,6,5,22.0
3,Year/Year,,0.1%,18.9%,10.4%,0.031,-13.4%,-14.8%,0.012,3.4%,4.5%,4.2%,20.7%,6.1%,9.3%,2000,-11.9%,8.1%,3.6%,-20.1%,-22.9%,0.011,24.6%,17.3%,0.027
4,Opponent,82.0,19830,3211,7060,0.455,1381,1796,0.769,1052,2474,3526,1886,1830,8176,2000,655,404,1001,373,1015,0.367,2838,6045,0.469
5,Opponent/G,,241.8,39.2,86.1,0.455,16.8,21.9,0.769,12.8,30.2,43.0,23.0,22.3,99.7,2000,8.0,4.9,12.2,4.5,12.4,0.367,34.6,73.7,0.469
6,Lg Rank,,7,25,27,18.0,5,3,26.0,21,14,16,16,23,18,2000,20,10,29,10,5,24.0,26,27,15.0
7,Year/Year,,0.1%,22.5%,11.2%,0.042,7.4%,1.8%,0.04,10.4%,10.2%,10.3%,28.5%,-7.2%,19.6%,2000,5.4%,1.4%,-9.6%,19.7%,-2.4%,0.068,22.9%,13.8%,0.035
0,Team,82.0,19730,2876,6668,0.431,1374,1811,0.759,1028,2490,3518,1559,1863,7459,2001,634,387,1368,333,933,0.357,2543,5735,0.443
1,Team/G,,240.6,35.1,81.3,0.431,16.8,22.1,0.759,12.5,30.4,42.9,19.0,22.7,91.0,2001,7.7,4.7,16.7,4.1,11.4,0.357,31.0,69.9,0.443
2,Lg Rank,,27,20,12,22.0,27,27,13.0,9,16,12,28,14,26,2001,16,21,28,20,24,11.0,16,6,25.0
3,Year/Year,,-0.5%,-4.1%,-2.0%,-0.009,-7.0%,-8.9%,0.015,-10.3%,-3.1%,-5.3%,0.7%,8.4%,-3.6%,2001,26.8%,-16.1%,8.1%,29.1%,14.6%,0.04,-7.3%,-4.3%,-0.014
4,Opponent,82.0,19730,2922,6609,0.442,1646,2153,0.765,1029,2534,3563,1737,1696,7886,2001,698,513,1212,396,1080,0.367,2526,5529,0.457
5,Opponent/G,,240.6,35.6,80.6,0.442,20.1,26.3,0.765,12.5,30.9,43.5,21.2,20.7,96.2,2001,8.5,6.3,14.8,4.8,13.2,0.367,30.8,67.4,0.457
6,Lg Rank,,27,12,14,17.0,25,20,26.0,21,18,21,10,28,15,2001,26,27,21,14,10,25.0,15,16,13.0
7,Year/Year,,-0.5%,-9.0%,-6.4%,-0.013,19.2%,19.9%,-0.004,-2.2%,2.4%,1.0%,-7.9%,-7.3%,-3.5%,2001,6.6%,27.0%,21.1%,6.2%,6.4%,-0.001,-11.0%,-8.5%,-0.013
0,Team,82.0,19780,2901,6610,0.439,1486,1942,0.765,955,2445,3400,1656,1702,7711,2002,667,350,1275,423,1194,0.354,2478,5416,0.458
1,Team/G,,241.2,35.4,80.6,0.439,18.1,23.7,0.765,11.6,29.8,41.5,20.2,20.8,94.0,2002,8.1,4.3,15.5,5.2,14.6,0.354,30.2,66.0,0.458
2,Lg Rank,,20,19,17,20.0,13,15,9.0,19,17,22,26,10,19,2002,10,27,26,13,14,14.0,22,17,18.0
3,Year/Year,,0.3%,0.9%,-0.9%,0.008,8.2%,7.2%,0.006,-7.1%,-1.8%,-3.4%,6.2%,-8.6%,3.4%,2002,5.2%,-9.6%,-6.8%,27.0%,28.0%,-0.003,-2.6%,-5.6%,0.014
4,Opponent,82.0,19780,3065,6675,0.459,1456,1957,0.744,1004,2523,3527,1856,1647,8058,2002,705,509,1239,472,1329,0.355,2593,5346,0.485
5,Opponent/G,,241.2,37.4,81.4,0.459,17.8,23.9,0.744,12.2,30.8,43.0,22.6,20.1,98.3,2002,8.6,6.2,15.1,5.8,16.2,0.355,31.6,65.2,0.485
6,Lg Rank,,20,22,17,25.0,13,13,7.0,17,20,20,19,22,25,2002,26,26,10,24,26,16.0,21,12,28.0
7,Year/Year,,0.3%,4.9%,1.0%,0.017,-11.5%,-9.1%,-0.021,-2.4%,-0.4%,-1.0%,6.9%,-2.9%,2.2%,2002,1.0%,-0.8%,2.2%,19.2%,23.1%,-0.012,2.7%,-3.3%,0.028
0,Team,82.0,19905,2859,6434,0.444,1594,2011,0.793,937,2558,3495,1679,1783,7714,2003,611,473,1367,402,1141,0.352,2457,5293,0.464
1,Team/G,,242.7,34.9,78.5,0.444,19.4,24.5,0.793,11.4,31.2,42.6,20.5,21.7,94.1,2003,7.5,5.8,16.7,4.9,13.9,0.352,30.0,64.5,0.464
2,Lg Rank,,5,20,25,12.0,9,15,3.0,22,5,11,20,15,18,2003,20,6,25,16,18,13.0,20,22,11.0
3,Year/Year,,0.6%,-1.4%,-2.7%,0.005,7.3%,3.6%,0.027,-1.9%,4.6%,2.8%,1.4%,4.8%,0.0%,2003,-8.4%,35.1%,7.2%,-5.0%,-4.4%,-0.002,-0.8%,-2.3%,0.007
4,Opponent,82.0,19905,3015,6907,0.437,1530,2013,0.76,1073,2420,3493,1771,1668,8006,2003,738,409,1068,446,1243,0.359,2569,5664,0.454
5,Opponent/G,,242.7,36.8,84.2,0.437,18.7,24.5,0.76,13.1,29.5,42.6,21.6,20.3,97.6,2003,9.0,5.0,13.0,5.4,15.2,0.359,31.3,69.1,0.454
6,Lg Rank,,5,23,26,8.0,17,16,16.0,25,8,17,15,27,21,2003,26,13,29,20,18,21.0,21,26,7.0
