,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
0,Team,82.0,19805,3391,7315,0.464,1596,2273,0.702,1246,2500,3746,2119,2043,8491,1991,725,507,1438,113,434,0.26,3278,6881,0.476
1,Team/G,,241.5,41.4,89.2,0.464,19.5,27.7,0.702,15.2,30.5,45.7,25.8,24.9,103.5,1991,8.8,6.2,17.5,1.4,5.3,0.26,40.0,83.9,0.476
2,Lg Rank,,13,11,5,21.0,23,11,27.0,5,7,7,10,22,17,1991,11,6,25,23,19,26.0,9,4,20.0
3,Year/Year,,0.0%,2.2%,6.7%,-0.021,-12.1%,-7.5%,-0.036,18.0%,5.8%,9.6%,7.1%,9.9%,-0.2%,1991,-7.3%,0.0%,-7.0%,101.8%,88.7%,0.017,0.5%,3.9%,-0.016
4,Opponent,82.0,19805,3337,7151,0.467,1901,2529,0.752,1115,2494,3609,1982,1887,8774,1991,773,491,1316,199,593,0.336,3138,6558,0.478
5,Opponent/G,,241.5,40.7,87.2,0.467,23.2,30.8,0.752,13.6,30.4,44.0,24.2,23.0,107.0,1991,9.4,6.0,16.0,2.4,7.2,0.336,38.3,80.0,0.478
6,Lg Rank,,13,11,12,10.0,22,23,3.0,11,20,19,10,14,18,1991,24,21,11,20,15,22.0,9,12,9.0
7,Year/Year,,0.0%,-2.8%,-0.8%,-0.01,9.4%,12.4%,-0.02,-3.0%,5.4%,2.6%,-5.3%,-3.2%,-0.1%,1991,-6.6%,14.5%,-3.5%,7.0%,3.0%,0.013,-3.3%,-1.1%,-0.011
0,Team,82.0,19830,3347,7076,0.473,1601,2223,0.72,1132,2393,3525,2053,1873,8440,1992,824,498,1269,145,502,0.289,3202,6574,0.487
1,Team/G,,241.8,40.8,86.3,0.473,19.5,27.1,0.72,13.8,29.2,43.0,25.0,22.8,102.9,1992,10.0,6.1,15.5,1.8,6.1,0.289,39.0,80.2,0.487
2,Lg Rank,,11,17,19,13.0,15,13,27.0,18,14,17,13,19,17,1992,3,8,14,20,19,25.0,12,12,13.0
3,Year/Year,,0.1%,-1.3%,-3.3%,0.009,0.3%,-2.2%,0.018,-9.1%,-4.3%,-5.9%,-3.1%,-8.3%,-0.6%,1992,13.7%,-1.8%,-11.8%,28.3%,15.7%,0.028,-2.3%,-4.5%,0.011
4,Opponent,82.0,19830,3211,6997,0.459,1706,2249,0.759,1151,2445,3596,1784,1870,8352,1992,705,432,1396,224,648,0.346,2987,6349,0.47
5,Opponent/G,,241.8,39.2,85.3,0.459,20.8,27.4,0.759,14.0,29.8,43.9,21.8,22.8,101.9,1992,8.6,5.3,17.0,2.7,7.9,0.346,36.4,77.4,0.47
6,Lg Rank,,11,4,7,8.0,17,17,13.0,11,19,16,2,10,6,1992,14,10,3,22,20,20.0,4,7,4.0
7,Year/Year,,0.1%,-3.8%,-2.2%,-0.008,-10.3%,-11.1%,0.007,3.2%,-2.0%,-0.4%,-10.0%,-0.9%,-4.8%,1992,-8.8%,-12.0%,6.1%,12.6%,9.3%,0.01,-4.8%,-3.2%,-0.008
0,Team,82.0,19805,3544,7329,0.484,1562,2177,0.718,1183,2360,3543,2242,1920,8783,1993,847,491,1338,133,491,0.271,3411,6838,0.499
1,Team/G,,241.5,43.2,89.4,0.484,19.0,26.5,0.718,14.4,28.8,43.2,27.3,23.4,107.1,1993,10.3,6.0,16.3,1.6,6.0,0.271,41.6,83.4,0.499
2,Lg Rank,,14,1,2,10.0,22,19,25.0,11,17,13,2,15,10,1993,3,7,16,25,23,27.0,1,1,10.0
3,Year/Year,,-0.1%,5.9%,3.6%,0.011,-2.4%,-2.1%,-0.003,4.5%,-1.4%,0.5%,9.2%,2.5%,4.1%,1993,2.8%,-1.4%,5.4%,-8.3%,-2.2%,-0.018,6.5%,4.0%,0.012
4,Opponent,82.0,19805,3311,7051,0.47,1857,2434,0.763,1179,2437,3616,1970,1772,8754,1993,765,453,1445,275,790,0.348,3036,6261,0.485
5,Opponent/G,,241.5,40.4,86.0,0.47,22.6,29.7,0.763,14.4,29.7,44.1,24.0,21.6,106.8,1993,9.3,5.5,17.6,3.4,9.6,0.348,37.0,76.4,0.485
6,Lg Rank,,14,13,14,13.0,20,20,21.0,23,20,20,10,25,19,1993,21,18,4,24,22,22.0,11,12,10.0
7,Year/Year,,-0.1%,3.1%,0.8%,0.011,8.9%,8.2%,0.004,2.4%,-0.3%,0.6%,10.4%,-5.2%,4.8%,1993,8.5%,4.9%,3.5%,22.8%,21.9%,0.002,1.6%,-1.4%,0.014
0,Team,82.0,19780,3343,7163,0.467,1509,2128,0.709,1120,2410,3530,2169,1769,8447,1994,807,421,1474,252,831,0.303,3091,6332,0.488
1,Team/G,,241.2,40.8,87.4,0.467,18.4,26.0,0.709,13.7,29.4,43.0,26.5,21.6,103.0,1994,9.8,5.1,18.0,3.1,10.1,0.303,37.7,77.2,0.488
2,Lg Rank,,8,5,3,13.0,20,18,23.0,17,10,14,5,12,9,1994,3,15,26,15,11,23.0,5,5,12.0
3,Year/Year,,-0.1%,-5.7%,-2.3%,-0.017,-3.4%,-2.3%,-0.008,-5.3%,2.1%,-0.4%,-3.3%,-7.9%,-3.8%,1994,-4.7%,-14.3%,10.2%,89.5%,69.2%,0.032,-9.4%,-7.4%,-0.011
4,Opponent,82.0,19780,3512,7421,0.473,1584,2209,0.717,1348,2568,3916,2220,1788,8916,1994,898,476,1364,308,882,0.349,3204,6539,0.49
5,Opponent/G,,241.2,42.8,90.5,0.473,19.3,26.9,0.717,16.4,31.3,47.8,27.1,21.8,108.7,1994,11.0,5.8,16.6,3.8,10.8,0.349,39.1,79.7,0.49
6,Lg Rank,,8,25,27,19.0,13,13,1.0,27,24,27,26,17,27,1994,27,22,8,25,23,20.0,25,26,17.0
7,Year/Year,,-0.1%,6.1%,5.2%,0.004,-14.7%,-9.2%,-0.046,14.3%,5.4%,8.3%,12.7%,0.9%,1.9%,1994,17.4%,5.1%,-5.6%,12.0%,11.6%,0.001,5.5%,4.4%,0.005
0,Team,82.0,19880,3060,6888,0.444,1476,2079,0.71,1064,2076,3140,1805,2152,7927,1995,787,435,1334,331,1051,0.315,2729,5837,0.468
1,Team/G,,242.4,37.3,84.0,0.444,18.0,25.4,0.71,13.0,25.3,38.3,22.0,26.2,96.7,1995,9.6,5.3,16.3,4.0,12.8,0.315,33.3,71.2,0.468
2,Lg Rank,,7,16,7,24.0,24,19,24.0,14,27,26,19,27,23,1995,3,10,19,25,20,26.0,12,4,23.0
3,Year/Year,,0.5%,-8.5%,-3.8%,-0.022,-2.2%,-2.3%,0.001,-5.0%,-13.9%,-11.0%,-16.8%,21.7%,-6.2%,1995,-2.5%,3.3%,-9.5%,31.3%,26.5%,0.012,-11.7%,-7.8%,-0.021
4,Opponent,82.0,19880,3207,6470,0.496,1876,2503,0.75,1083,2536,3619,1917,1905,8678,1995,693,459,1506,388,1049,0.37,2819,5421,0.52
5,Opponent/G,,242.4,39.1,78.9,0.496,22.9,30.5,0.75,13.2,30.9,44.1,23.4,23.2,105.8,1995,8.5,5.6,18.4,4.7,12.8,0.37,34.4,66.1,0.52
6,Lg Rank,,7,19,7,27.0,26,25,21.0,17,27,24,15,17,23,1995,16,21,1,3,2,19.0,23,16,27.0
7,Year/Year,,0.5%,-8.7%,-12.8%,0.022,18.4%,13.3%,0.032,-19.7%,-1.2%,-7.6%,-13.6%,6.5%,-2.7%,1995,-22.8%,-3.6%,10.4%,26.0%,18.9%,0.021,-12.0%,-17.1%,0.03
0,Team,82.0,19730,3126,6618,0.472,1392,1984,0.702,979,2190,3169,1672,2008,8153,1996,703,411,1355,509,1374,0.37,2617,5244,0.499
1,Team/G,,240.6,38.1,80.7,0.472,17.0,24.2,0.702,11.9,26.7,38.6,20.4,24.5,99.4,1996,8.6,5.0,16.5,6.2,16.8,0.37,31.9,64.0,0.499
2,Lg Rank,,24,9,13,10.0,28,24,27.0,19,24,26,26,24,15,1996,8,15,21,13,11,15.0,12,18,8.0
3,Year/Year,,-0.8%,2.2%,-3.9%,0.028,-5.7%,-4.6%,-0.008,-8.0%,5.5%,0.9%,-7.4%,-6.7%,2.9%,1996,-10.7%,-5.5%,1.6%,53.8%,30.7%,0.056,-4.1%,-10.2%,0.032
4,Opponent,82.0,19730,3090,6471,0.478,1824,2444,0.746,1034,2362,3396,1658,1860,8448,1996,689,401,1357,444,1195,0.372,2646,5276,0.502
5,Opponent/G,,240.6,37.7,78.9,0.478,22.2,29.8,0.746,12.6,28.8,41.4,20.2,22.7,103.0,1996,8.4,4.9,16.5,5.4,14.6,0.372,32.3,64.3,0.502
6,Lg Rank,,24,19,10,24.0,27,27,21.0,14,18,18,4,17,21,1996,19,13,7,7,4,20.0,20,16,23.0
7,Year/Year,,-0.8%,-3.6%,0.0%,-0.018,-2.8%,-2.4%,-0.003,-4.5%,-6.9%,-6.2%,-13.5%,-2.4%,-2.7%,1996,-0.6%,-12.6%,-9.9%,14.4%,13.9%,0.002,-6.1%,-2.7%,-0.018
0,Team,82.0,19930,2989,6696,0.446,1517,2074,0.731,1092,2242,3334,1662,1964,7969,1997,733,441,1311,474,1339,0.354,2515,5357,0.469
1,Team/G,,243.0,36.5,81.7,0.446,18.5,25.3,0.731,13.3,27.3,40.7,20.3,24.0,97.2,1997,8.9,5.4,16.0,5.8,16.3,0.354,30.7,65.3,0.469
2,Lg Rank,,1,14,6,19.0,14,13,17.0,8,24,16,25,26,15,1997,5,7,18,17,17,17.0,11,8,21.0
3,Year/Year,,1.0%,-4.4%,1.2%,-0.026,9.0%,4.5%,0.03,11.5%,2.4%,5.2%,-0.6%,-2.2%,-2.3%,1997,4.3%,7.3%,-3.2%,-6.9%,-2.5%,-0.016,-3.9%,2.2%,-0.03
4,Opponent,82.0,19930,2975,6445,0.462,1732,2312,0.749,1051,2450,3501,1654,1860,8162,1997,737,419,1369,480,1345,0.357,2495,5100,0.489
5,Opponent/G,,243.0,36.3,78.6,0.462,21.1,28.2,0.749,12.8,29.9,42.7,20.2,22.7,99.5,1997,9.0,5.1,16.7,5.9,16.4,0.357,30.4,62.2,0.489
6,Lg Rank,,1,16,12,19.0,27,25,23.0,17,24,22,6,9,22,1997,27,17,3,10,10,12.0,16,12,20.0
7,Year/Year,,1.0%,-3.7%,-0.4%,-0.016,-5.0%,-5.4%,0.003,1.6%,3.7%,3.1%,-0.2%,0.0%,-3.4%,1997,7.0%,4.5%,0.9%,8.1%,12.6%,-0.015,-5.7%,-3.3%,-0.012
0,Team,82.0,19780,2930,6690,0.438,1480,2047,0.723,1040,2276,3316,1533,1827,7865,1998,625,456,1323,525,1468,0.358,2405,5222,0.461
1,Team/G,,241.2,35.7,81.6,0.438,18.0,25.0,0.723,12.7,27.8,40.4,18.7,22.3,95.9,1998,7.6,5.6,16.1,6.4,17.9,0.358,29.3,63.7,0.461
2,Lg Rank,,21,15,10,23.0,22,23,22.0,16,22,22,29,13,13,1998,24,8,21,4,4,7.0,26,24,21.0
3,Year/Year,,-0.8%,-2.0%,-0.1%,-0.008,-2.4%,-1.3%,-0.008,-4.8%,1.5%,-0.5%,-7.8%,-7.0%,-1.3%,1998,-14.7%,3.4%,0.9%,10.8%,9.6%,0.004,-4.4%,-2.5%,-0.009
4,Opponent,82.0,19780,3236,6832,0.474,1663,2267,0.734,1169,2469,3638,1826,1747,8469,1998,726,412,1158,334,923,0.362,2902,5909,0.491
5,Opponent/G,,241.2,39.5,83.3,0.474,20.3,27.6,0.734,14.3,30.1,44.4,22.3,21.3,103.3,1998,8.9,5.0,14.1,4.1,11.3,0.362,35.4,72.1,0.491
6,Lg Rank,,21,28,28,26.0,22,21,13.0,27,25,25,19,24,27,1998,20,17,25,8,3,25.0,29,29,24.0
7,Year/Year,,-0.8%,8.8%,6.0%,0.012,-4.0%,-1.9%,-0.016,11.2%,0.8%,3.9%,10.4%,-6.1%,3.8%,1998,-1.5%,-1.7%,-15.4%,-30.4%,-31.4%,0.005,16.3%,15.9%,0.002
0,Team,50.0,12125,1711,4007,0.427,883,1225,0.721,665,1293,1958,820,1223,4519,1999,424,236,796,214,668,0.32,1497,3339,0.448
1,Team/G,,242.5,34.2,80.1,0.427,17.7,24.5,0.721,13.3,25.9,39.2,16.4,24.5,90.4,1999,8.5,4.7,15.9,4.3,13.4,0.32,29.9,66.8,0.448
2,Lg Rank,,8,15,7,21.0,19,19,19.0,11,29,27,28,27,19,1999,14,17,19,17,15,22.0,14,10,20.0
3,Year/Year,,0.5%,-4.2%,-1.8%,-0.011,-2.2%,-1.9%,-0.002,4.9%,-6.8%,-3.2%,-12.3%,9.8%,-5.8%,1999,11.3%,-15.1%,-1.3%,-33.2%,-25.4%,-0.037,2.1%,4.9%,-0.012
4,Opponent,50.0,12125,1830,3858,0.474,1078,1445,0.746,640,1506,2146,1101,1042,4960,1999,419,289,782,222,627,0.354,1608,3231,0.498
5,Opponent/G,,242.5,36.6,77.2,0.474,21.6,28.9,0.746,12.8,30.1,42.9,22.0,20.8,99.2,1999,8.4,5.8,15.6,4.4,12.5,0.354,32.2,64.6,0.498
6,Lg Rank,,8,26,13,29.0,27,25,27.0,19,21,22,24,22,27,1999,16,26,12,16,7,25.0,27,14,29.0
7,Year/Year,,0.5%,-7.3%,-7.4%,0.001,6.3%,4.5%,0.012,-10.2%,0.0%,-3.3%,-1.1%,-2.2%,-4.0%,1999,-5.3%,15.0%,10.7%,9.0%,11.4%,-0.008,-9.1%,-10.3%,0.007
0,Team,82.0,19705,2877,6757,0.426,1363,1826,0.746,955,2377,3332,1479,1821,7546,2000,578,494,1325,429,1267,0.339,2448,5490,0.446
1,Team/G,,240.3,35.1,82.4,0.426,16.6,22.3,0.746,11.6,29.0,40.6,18.0,22.2,92.0,2000,7.0,6.0,16.2,5.2,15.5,0.339,29.9,67.0,0.446
2,Lg Rank,,29,28,16,27.0,27,26,16.0,21,25,27,29,9,28,2000,25,6,22,11,8,20.0,27,21,27.0
3,Year/Year,,-0.9%,2.5%,2.8%,-0.001,-5.9%,-9.1%,0.026,-12.4%,12.1%,3.8%,10.0%,-9.2%,1.8%,2000,-16.9%,27.6%,1.5%,22.2%,15.7%,0.018,-0.3%,0.3%,-0.002
4,Opponent,82.0,19705,3281,6879,0.477,1512,2041,0.741,1038,2699,3737,1975,1731,8491,2000,621,377,1172,417,1077,0.387,2864,5802,0.494
5,Opponent/G,,240.3,40.0,83.9,0.477,18.4,24.9,0.741,12.7,32.9,45.6,24.1,21.1,103.5,2000,7.6,4.6,14.3,5.1,13.1,0.387,34.9,70.8,0.494
6,Lg Rank,,29,29,21,29.0,12,14,6.0,19,27,25,25,28,28,2000,11,8,24,21,11,28.0,27,23,28.0
7,Year/Year,,-0.9%,9.3%,8.7%,0.003,-14.5%,-13.9%,-0.005,-1.1%,9.3%,6.2%,9.4%,1.3%,4.4%,2000,-9.6%,-20.5%,-8.6%,14.5%,4.7%,0.033,8.6%,9.5%,-0.004
0,Team,82.0,20030,2896,6467,0.448,1429,2061,0.693,962,2559,3521,1585,1775,7581,2001,490,513,1293,360,1063,0.339,2536,5404,0.469
1,Team/G,,244.3,35.3,78.9,0.448,17.4,25.1,0.693,11.7,31.2,42.9,19.3,21.6,92.5,2001,6.0,6.3,15.8,4.4,13.0,0.339,30.9,65.9,0.469
2,Lg Rank,,2,17,21,11.0,23,13,28.0,17,10,10,27,12,21,2001,29,4,23,18,17,23.0,17,20,10.0
3,Year/Year,,1.6%,0.7%,-4.3%,0.022,4.8%,12.9%,-0.053,0.7%,7.7%,5.7%,7.2%,-2.5%,0.5%,2001,-15.2%,3.8%,-2.4%,-16.1%,-16.1%,0.0,3.6%,-1.6%,0.023
4,Opponent,82.0,20030,2995,6800,0.44,1474,1983,0.743,1042,2439,3481,1791,1795,7818,2001,638,412,1045,354,1075,0.329,2641,5725,0.461
5,Opponent/G,,244.3,36.5,82.9,0.44,18.0,24.2,0.743,12.7,29.7,42.5,21.8,21.9,95.3,2001,7.8,5.0,12.7,4.3,13.1,0.329,32.2,69.8,0.461
6,Lg Rank,,2,21,25,16.0,11,11,11.0,23,12,15,15,16,11,2001,15,11,29,5,8,2.0,22,26,16.0
7,Year/Year,,1.6%,-8.7%,-1.1%,-0.037,-2.5%,-2.8%,0.003,0.4%,-9.6%,-6.9%,-9.3%,3.7%,-7.9%,2001,2.7%,9.3%,-10.8%,-15.1%,-0.2%,-0.058,-7.8%,-1.3%,-0.032
0,Team,82.0,19805,2970,6668,0.445,1498,2026,0.739,1083,2474,3557,1714,1624,7846,2002,510,540,1214,408,1147,0.356,2562,5521,0.464
1,Team/G,,241.5,36.2,81.3,0.445,18.3,24.7,0.739,13.2,30.2,43.4,20.9,19.8,95.7,2002,6.2,6.6,14.8,5.0,14.0,0.356,31.2,67.3,0.464
2,Lg Rank,,15,12,14,16.0,10,9,22.0,7,15,7,23,6,15,2002,29,2,21,15,17,12.0,12,14,15.0
3,Year/Year,,-1.1%,2.6%,3.1%,-0.002,4.8%,-1.7%,0.046,12.6%,-3.3%,1.0%,8.1%,-8.5%,3.5%,2002,4.1%,5.3%,-6.1%,13.3%,7.9%,0.017,1.0%,2.2%,-0.005
4,Opponent,82.0,19805,3074,6866,0.448,1329,1783,0.745,1064,2379,3443,1859,1775,7884,2002,612,439,1055,407,1145,0.355,2667,5721,0.466
5,Opponent/G,,241.5,37.5,83.7,0.448,16.2,21.7,0.745,13.0,29.0,42.0,22.7,21.6,96.1,2002,7.5,5.4,12.9,5.0,14.0,0.355,32.5,69.8,0.466
6,Lg Rank,,15,23,26,17.0,5,5,8.0,23,7,12,20,11,17,2002,9,18,27,10,7,17.0,24,26,16.0
7,Year/Year,,-1.1%,2.6%,1.0%,0.007,-9.8%,-10.1%,0.002,2.1%,-2.5%,-1.1%,3.8%,-1.1%,0.8%,2002,-4.1%,6.6%,1.0%,15.0%,6.5%,0.026,1.0%,-0.1%,0.005
0,Team,82.0,19755,2835,6490,0.437,1633,2177,0.75,1008,2462,3470,1605,1784,7693,2003,574,461,1291,390,1178,0.331,2445,5312,0.46
1,Team/G,,240.9,34.6,79.1,0.437,19.9,26.5,0.75,12.3,30.0,42.3,19.6,21.8,93.8,2003,7.0,5.6,15.7,4.8,14.4,0.331,29.8,64.8,0.46
2,Lg Rank,,26,24,23,21.0,6,7,16.0,11,17,15,25,16,20,2003,27,10,22,18,15,23.0,21,20,18.0
3,Year/Year,,-0.3%,-4.5%,-2.7%,-0.009,9.0%,7.5%,0.011,-6.9%,-0.5%,-2.4%,-6.4%,9.9%,-2.0%,2003,12.5%,-14.6%,6.3%,-4.4%,2.7%,-0.025,-4.6%,-3.8%,-0.004
4,Opponent,82.0,19755,3035,6787,0.447,1507,1946,0.774,1046,2460,3506,1840,1844,8031,2003,652,418,1152,454,1244,0.365,2581,5543,0.466
5,Opponent/G,,240.9,37.0,82.8,0.447,18.4,23.7,0.774,12.8,30.0,42.8,22.4,22.5,97.9,2003,8.0,5.1,14.0,5.5,15.2,0.365,31.5,67.6,0.466
6,Lg Rank,,26,24,23,20.0,15,12,28.0,24,13,18,22,9,22,2003,17,17,23,23,19,24.0,22,21,17.0
7,Year/Year,,-0.3%,-1.3%,-1.2%,-0.001,13.4%,9.1%,0.029,-1.7%,3.4%,1.8%,-1.0%,3.9%,1.9%,2003,6.5%,-4.8%,9.2%,11.5%,8.6%,0.009,-3.2%,-3.1%,-0.001
0,Team,82.0,19805,2817,6579,0.428,1808,2302,0.785,1149,2416,3565,1653,1816,7771,2004,594,376,1344,329,1024,0.321,2488,5555,0.448
1,Team/G,,241.5,34.4,80.2,0.428,22.0,28.1,0.785,14.0,29.5,43.5,20.2,22.1,94.8,2004,7.2,4.6,16.4,4.0,12.5,0.321,30.3,67.7,0.448
2,Lg Rank,,15,18,13,24.0,1,2,4.0,2,20,5,21,22,9,2004,21,22,25,26,23,26.0,11,6,24.0
3,Year/Year,,0.3%,-0.6%,1.4%,-0.009,10.7%,5.7%,0.035,14.0%,-1.9%,2.7%,3.0%,1.8%,1.0%,2004,3.5%,-18.4%,4.1%,-15.6%,-13.1%,-0.01,1.8%,4.6%,-0.012
4,Opponent,82.0,19805,3075,6687,0.46,1545,2086,0.741,1033,2358,3391,1874,1861,8147,2004,693,437,1122,452,1256,0.36,2623,5431,0.483
5,Opponent/G,,241.5,37.5,81.5,0.46,18.8,25.4,0.741,12.6,28.8,41.4,22.9,22.7,99.4,2004,8.5,5.3,13.7,5.5,15.3,0.36,32.0,66.2,0.483
6,Lg Rank,,15,26,22,28.0,20,22,5.0,19,5,9,22,7,27,2004,24,20,24,21,19,23.0,25,19,27.0
7,Year/Year,,0.3%,1.3%,-1.5%,0.013,2.5%,7.2%,-0.034,-1.2%,-4.1%,-3.3%,1.8%,0.9%,1.4%,2004,6.3%,4.5%,-2.6%,-0.4%,1.0%,-0.005,1.6%,-2.0%,0.017
0,Team,82.0,20030,2924,6368,0.459,1770,2274,0.778,980,2455,3435,1901,1819,7849,2005,599,422,1290,231,669,0.345,2693,5699,0.473
1,Team/G,,244.3,35.7,77.7,0.459,21.6,27.7,0.778,12.0,29.9,41.9,23.2,22.2,95.7,2005,7.3,5.1,15.7,2.8,8.2,0.345,32.8,69.5,0.473
2,Lg Rank,,1,18,26,6.0,5,7,8.0,17,13,17,5,12,19,2005,18,14,24,30,30,21.0,3,4,12.0
3,Year/Year,,1.1%,3.8%,-3.2%,0.031,-2.1%,-1.2%,-0.007,-14.7%,1.6%,-3.6%,15.0%,0.2%,1.0%,2005,0.8%,12.2%,-4.0%,-29.8%,-34.7%,0.024,8.2%,2.6%,0.025
4,Opponent,82.0,20030,2936,6618,0.444,1555,2041,0.762,986,2255,3241,1732,1934,7912,2005,638,393,1122,485,1317,0.368,2451,5301,0.462
5,Opponent/G,,244.3,35.8,80.7,0.444,19.0,24.9,0.762,12.0,27.5,39.5,21.1,23.6,96.5,2005,7.8,4.8,13.7,5.9,16.1,0.368,29.9,64.6,0.462
6,Lg Rank,,1,14,16,12.0,9,10,21.0,18,3,3,13,8,12,2005,23,13,23,22,17,27.0,12,15,10.0
7,Year/Year,,1.1%,-4.5%,-1.0%,-0.016,0.6%,-2.2%,0.021,-4.5%,-4.4%,-4.4%,-7.6%,3.9%,-2.9%,2005,-7.9%,-10.1%,0.0%,7.3%,4.9%,0.008,-6.6%,-2.4%,-0.021
0,Team,82.0,19805,2993,6443,0.465,1694,2142,0.791,828,2704,3532,1708,1872,7970,2006,534,503,1185,290,843,0.344,2703,5600,0.483
1,Team/G,,241.5,36.5,78.6,0.465,20.7,26.1,0.791,10.1,33.0,43.1,20.8,22.8,97.2,2006,6.5,6.1,14.5,3.5,10.3,0.344,33.0,68.3,0.483
2,Lg Rank,,24,8,15,6.0,8,19,3.0,26,1,2,14,16,17,2006,24,1,15,30,29,21.0,2,1,11.0
3,Year/Year,,-1.1%,2.4%,1.2%,0.005,-4.3%,-5.8%,0.012,-15.5%,10.1%,2.8%,-10.2%,2.9%,1.5%,2006,-10.9%,19.2%,-8.1%,25.5%,26.0%,-0.001,0.4%,-1.7%,0.01
4,Opponent,82.0,19805,2887,6638,0.435,1593,2175,0.732,858,2432,3290,1765,1777,7841,2006,570,355,1053,474,1367,0.347,2413,5271,0.458
5,Opponent/G,,241.5,35.2,81.0,0.435,19.4,26.5,0.732,10.5,29.7,40.1,21.5,21.7,95.6,2006,7.0,4.3,12.8,5.8,16.7,0.347,29.4,64.3,0.458
6,Lg Rank,,24,13,25,4.0,14,16,4.0,6,16,8,22,24,11,2006,10,8,30,15,20,5.0,12,22,5.0
7,Year/Year,,-1.1%,-1.7%,0.3%,-0.009,2.4%,6.6%,-0.029,-13.0%,7.8%,1.5%,1.9%,-8.1%,-0.9%,2006,-10.7%,-9.7%,-6.1%,-2.3%,3.8%,-0.022,-1.6%,-0.6%,-0.005
0,Team,82.0,19730,2880,6318,0.456,1769,2245,0.788,888,2484,3372,1762,1858,7843,2007,596,472,1239,314,903,0.348,2566,5415,0.474
1,Team/G,,240.6,35.1,77.0,0.456,21.6,27.4,0.788,10.8,30.3,41.1,21.5,22.7,95.6,2007,7.3,5.8,15.1,3.8,11.0,0.348,31.3,66.0,0.474
2,Lg Rank,,30,25,28,19.0,6,8,6.0,20,13,13,14,18,23,2007,12,1,15,29,29,20.0,7,4,23.0
3,Year/Year,,-0.4%,-3.8%,-1.9%,-0.009,4.4%,4.8%,-0.003,7.2%,-8.1%,-4.5%,3.2%,-0.7%,-1.6%,2007,11.6%,-6.2%,4.6%,8.3%,7.1%,0.004,-5.1%,-3.3%,-0.009
4,Opponent,82.0,19730,2912,6436,0.452,1602,2142,0.748,843,2377,3220,1722,1829,7881,2007,582,321,1132,455,1341,0.339,2457,5095,0.482
5,Opponent/G,,240.6,35.5,78.5,0.452,19.5,26.1,0.748,10.3,29.0,39.3,21.0,22.3,96.1,2007,7.1,3.9,13.8,5.5,16.4,0.339,30.0,62.1,0.482
6,Lg Rank,,30,11,11,10.0,15,17,11.0,6,7,7,15,14,9,2007,13,7,27,8,11,3.0,12,9,12.0
7,Year/Year,,-0.4%,0.9%,-3.0%,0.018,0.6%,-1.5%,0.015,-1.7%,-2.3%,-2.1%,-2.4%,2.9%,0.5%,2007,2.1%,-9.6%,7.5%,-4.0%,-1.9%,-0.007,1.8%,-3.3%,0.024
0,Team,82.0,19805,2820,6445,0.438,1702,2178,0.781,800,2491,3291,1732,1745,7692,2008,557,398,1180,350,1079,0.324,2470,5366,0.46
1,Team/G,,241.5,34.4,78.6,0.438,20.8,26.6,0.781,9.8,30.4,40.1,21.1,21.3,93.8,2008,6.8,4.9,14.4,4.3,13.2,0.324,30.1,65.4,0.46
2,Lg Rank,,14,29,27,29.0,6,8,6.0,25,17,27,19,18,29,2008,20,14,14,28,27,29.0,18,9,29.0
3,Year/Year,,0.4%,-2.1%,2.0%,-0.018,-3.8%,-3.0%,-0.007,-9.9%,0.3%,-2.4%,-1.7%,-6.1%,-1.9%,2008,-6.5%,-15.7%,-4.8%,11.5%,19.5%,-0.023,-3.7%,-0.9%,-0.014
4,Opponent,82.0,19805,3114,6670,0.467,1574,2096,0.751,916,2657,3573,1834,1773,8288,2008,590,388,1112,486,1393,0.349,2628,5277,0.498
5,Opponent/G,,241.5,38.0,81.3,0.467,19.2,25.6,0.751,11.2,32.4,43.6,22.4,21.6,101.1,2008,7.2,4.7,13.6,5.9,17.0,0.349,32.0,64.4,0.498
6,Lg Rank,,14,19,18,24.0,19,18,11.0,16,26,23,21,11,18,2008,12,14,17,7,6,4.0,25,20,26.0
7,Year/Year,,0.4%,6.9%,3.6%,0.014,-1.7%,-2.1%,0.003,8.7%,11.8%,11.0%,6.5%,-3.1%,5.2%,2008,1.4%,20.9%,-1.8%,6.8%,3.9%,0.01,7.0%,3.6%,0.016
0,Team,82.0,19880,2955,6696,0.441,1354,1839,0.736,890,2377,3267,1723,1650,7799,2009,572,482,1221,535,1513,0.354,2420,5183,0.467
1,Team/G,,242.4,36.0,81.7,0.441,16.5,22.4,0.736,10.9,29.0,39.8,21.0,20.1,95.1,2009,7.0,5.9,14.9,6.5,18.5,0.354,29.5,63.2,0.467
2,Lg Rank,,7,25,10,30.0,29,28,29.0,17,23,24,14,6,27,2009,21,3,23,20,16,23.0,20,15,29.0
3,Year/Year,,0.4%,4.8%,3.9%,0.004,-20.4%,-15.6%,-0.045,11.2%,-4.6%,-0.7%,-0.5%,-5.4%,1.4%,2009,2.7%,21.1%,3.5%,52.9%,40.2%,0.029,-2.0%,-3.4%,0.007
4,Opponent,82.0,19880,3218,6805,0.473,1546,2035,0.76,962,2653,3615,1951,1609,8518,2009,652,414,1093,536,1431,0.375,2682,5374,0.499
